id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_id,party_name,num_in_party,anketa_url,photo,photo_id,gender,birthday,education,old_profession,old_post
887,7380,mp-d109_skl4,4,Сінченко Сергій Григорович,Сергій,Григорович,Сінченко,С.Г.,,14.05.2002,25.05.2006,"Виборчий округ № 109, Луганська область",Виборчий округ № 109,109,Луганська область,5,Комуністична партія України,,http://itd.rada.gov.ua/mps/info/expage/887/5,http://static.rada.gov.ua/dep_img4/d109.jpg,d109,1,05.10.1946,Вища,юрист-правознавець,народний депутат України третього скликання
2098,7782,mp-kpu18_skl4,4,Сіренко Василь Федорович,Василь,Федорович,Сіренко,В.Ф.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 18/",,,,5,Комуністична партія України,18,http://itd.rada.gov.ua/mps/info/expage/2098/5,http://static.rada.gov.ua/dep_img4/kpu18.jpg,kpu18,1,11.11.1941,Вища,юрист,народний депутат України третього скликання
5582,7318,mp-d76_skl4,4,Сабашук Петро Павлович,Петро,Павлович,Сабашук,П.П.,,14.05.2002,25.05.2006,"Виборчий округ № 76, Запорізька область",Виборчий округ № 76,76,Запорізька область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5582/5,http://static.rada.gov.ua/dep_img4/d76.jpg,d76,1,13.07.1957,Вища,"інженер з автоматики, телемеханіки і промислової енергетики","головний конструктор наукового центру ""Енергія"" відкритого акціонерного товариства ""Рассвет"""
5574,7300,mp-d67_skl4,4,Савицький Валентин Вікторович,Валентин,Вікторович,Савицький,В.В.,,14.05.2002,25.05.2006,"Виборчий округ № 67, Житомирська область",Виборчий округ № 67,67,Житомирська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5574/5,http://static.rada.gov.ua/dep_img4/d67.jpg,d67,1,14.04.1949,Вища,товарознавець вищої категорії,керівник Головного контрольного управління Адміністрації Президента України
7812,8461,mp-spu24_skl4,4,Садовий Микола Ілліч,Микола,Ілліч,Садовий,М.І.,,16.03.2005,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 24/",,,,2,Соціалістична партія України,24,http://itd.rada.gov.ua/mps/info/expage/7812/5,http://static.rada.gov.ua/dep_img4/spu24.jpg,spu24,1,20.08.1947,Вища,,професор кафедри фізики і методики її викладання Кіровоградського державного педагогічного університету ім. В.Винниченка
2357,7506,mp-d172_skl4,4,Салигін Васілій Вікторовіч,Васілій,Вікторовіч,Салигін,В.В.,,14.05.2002,25.05.2006,"Виборчий округ № 172, Харківська область",Виборчий округ № 172,172,Харківська область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/2357/5,http://static.rada.gov.ua/dep_img4/d172.jpg,d172,1,02.06.1957,Вища,економіст,народний депутат України
5586,7458,mp-d148_skl4,4,Салмін Олег Володимирович,Олег,Володимирович,Салмін,О.В.,,14.05.2002,25.05.2006,"Виборчий округ № 148, Полтавська область",Виборчий округ № 148,148,Полтавська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5586/5,http://static.rada.gov.ua/dep_img4/d148.jpg,d148,1,19.04.1967,Вища,"експлуатація літальних апаратів та авіадвигунів, міжнародне право","голова правління Відкритого акціонерного товариства ""Укрнафта"""
876,7776,mp-kpu15_skl4,4,Самойлик Катерина Семенівна,Катерина,Семенівна,Самойлик,К.С.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 15/",,,,5,Комуністична партія України,15,http://itd.rada.gov.ua/mps/info/expage/876/5,http://static.rada.gov.ua/dep_img4/kpu15.jpg,kpu15,2,20.12.1951,Вища,вчитель російської мови та літератури,народний депутат України третього скликання
5478,7914,mp-eu25_skl4,4,Самоплавський Валерій Іванович,Валерій,Іванович,Самоплавський,В.І.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 25/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",25,http://itd.rada.gov.ua/mps/info/expage/5478/5,http://static.rada.gov.ua/dep_img4/eu25.jpg,eu25,1,28.02.1952,Вища,інженер лісового господарства,голова Державного комітету лісового господарства України
877,7922,mp-eu29_skl4,4,Самофалов Геннадій Григорович,Геннадій,Григорович,Самофалов,Г.Г.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 29/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",29,http://itd.rada.gov.ua/mps/info/expage/877/5,http://static.rada.gov.ua/dep_img4/eu29.jpg,eu29,1,10.11.1945,Вища,військовий,"голова Всеукраїнської громадської організації ""Антикорупційний Форум"""
5507,7642,mp-nu18_skl4,4,Сандлер Дмитро Михайлович,Дмитро,Михайлович,Сандлер,Д.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 18/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",18,http://itd.rada.gov.ua/mps/info/expage/5507/5,http://static.rada.gov.ua/dep_img4/nu18.jpg,nu18,1,02.06.1961,Вища,інженер-електромеханік,"голова ревізійної комісії товариства з обмеженою відповідальністю ""Європродімпекс"""
878,7970,mp-but18_skl4,4,Сас Сергій Володимирович,Сергій,Володимирович,Сас,С.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко"" /№ у списку - 18/",,,,96,"Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко""",18,http://itd.rada.gov.ua/mps/info/expage/878/5,http://static.rada.gov.ua/dep_img4/but18.jpg,but18,1,07.08.1957,Вища,"юрист-правознавець, ветеринарний лікар ",народний депутат України третього скликання
5476,7908,mp-eu22_skl4,4,Сафіуллін Равіль Сафович,Равіль,Сафович,Сафіуллін,Р.С.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 22/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",22,http://itd.rada.gov.ua/mps/info/expage/5476/5,http://static.rada.gov.ua/dep_img4/eu22.jpg,eu22,1,04.02.1955,Вища,"лікар-гігієнист, епідеміолог","президент Об’єднання футбольних клубів ""Професійна футбольна Ліга України"""
2191,7294,mp-d64_skl4,4,Сацюк Володимир Миколайович,Володимир,Миколайович,Сацюк,В.М.,,14.05.2002,03.03.2005,"Виборчий округ № 64, Житомирська область",Виборчий округ № 64,64,Житомирська область,-522,"Виборчий блок політичних партій ""Демократична партія України – партія ""Демократичний союз""",,http://itd.rada.gov.ua/mps/info/expage/2191/5,http://static.rada.gov.ua/dep_img4/d64.jpg,d64,1,11.03.1963,Вища,"фахівець з військової тактичної розвідки, юрист-економіст",народний депутат України третього скликання
5607,7868,mp-eu36_skl4,4,Сватков Леонід Борисович,Леонід,Борисович,Сватков,Л.Б.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 36/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",36,http://itd.rada.gov.ua/mps/info/expage/5607/5,http://static.rada.gov.ua/dep_img4/eu36.jpg,eu36,1,29.07.1949,Вища,,Голова Державного департаменту продовольства Міністерства аграрної політики України
5541,7504,mp-d171_skl4,4,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Д.В.,,14.05.2002,25.05.2006,"Виборчий округ № 171, Харківська область",Виборчий округ № 171,171,Харківська область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5541/5,http://static.rada.gov.ua/dep_img4/d171.jpg,d171,1,15.06.1971,Вища,"лікар-педіатр, економіст, юрист","президент корпорації ""Автоінвестбуд"""
880,7986,mp-spu4_skl4,4,Семенюк Валентина Петрівна,Валентина,Петрівна,Семенюк,В.П.,,14.05.2002,08.07.2005,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 4/",,,,2,Соціалістична партія України,4,http://itd.rada.gov.ua/mps/info/expage/880/5,http://static.rada.gov.ua/dep_img4/spu4.jpg,spu4,2,04.06.1957,Вища,"економіст, юрист",народний депутат України третього скликання
5405,7978,mp-but22_skl4,4,Семинога Анатолій Іванович,Анатолій,Іванович,Семинога,А.І.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко"" /№ у списку - 22/",,,,96,"Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко""",22,http://itd.rada.gov.ua/mps/info/expage/5405/5,http://static.rada.gov.ua/dep_img4/but22.jpg,but22,1,02.03.1960,Вища,економіст,"директор товариства з обмеженою відповідальністю ""Агро-Рось"", м. Київ"
5516,7220,mp-d27_skl4,4,Сергієнко Леонід Григорович,Леонід,Григорович,Сергієнко,Л.Г.,,14.05.2002,25.05.2006,"Виборчий округ № 27, Дніпропетровська область",Виборчий округ № 27,27,Дніпропетровська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5516/5,http://static.rada.gov.ua/dep_img4/d27.jpg,d27,1,27.04.1955,Вища,інженер-електронщик,"директор Українсько-німецького акціонерного товариства закритого типу з іноземними інвестиціями ""Дніпромайн"""
7811,8458,mp-nu82_skl4,4,Сидоренко Микола Якович,Микола,Якович,Сидоренко,М.Я.,,16.03.2005,08.09.2005,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 82/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",82,http://itd.rada.gov.ua/mps/info/expage/7811/5,http://static.rada.gov.ua/dep_img4/nu82.jpg,nu82,1,24.05.1947,Вища,,
884,7748,mp-kpu1_skl4,4,Симоненко Петро Миколайович,Петро,Миколайович,Симоненко,П.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 1/",,,,5,Комуністична партія України,1,http://itd.rada.gov.ua/mps/info/expage/884/5,http://static.rada.gov.ua/dep_img4/kpu1.jpg,kpu1,1,01.08.1952,Вища,"гірничий інженер-електромеханік, політолог",народний депутат України третього скликання
2173,7974,mp-but20_skl4,4,Ситник Костянтин Меркурійович,Костянтин,Меркурійович,Ситник,К.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко"" /№ у списку - 20/",,,,96,"Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко""",20,http://itd.rada.gov.ua/mps/info/expage/2173/5,http://static.rada.gov.ua/dep_img4/but20.jpg,but20,1,03.06.1926,Вища,"фельдшер-акушер, учитель хімії і біології",народний депутат України третього скликання
5445,7704,mp-nu49_skl4,4,Скомаровський Володимир Володимирович,Володимир,Володимирович,Скомаровський,В.В.,,14.05.2002,17.03.2005,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 49/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",49,http://itd.rada.gov.ua/mps/info/expage/5445/5,http://static.rada.gov.ua/dep_img4/nu49.jpg,nu49,1,25.06.1958,Вища,радіоінженер,"генеральний директор приватного підприємства-компанії ""Владімір"""
5522,7270,mp-d52_skl4,4,Скудар Георгій Маркович,Георгій,Маркович,Скудар,Г.М.,,14.05.2002,25.05.2006,"Виборчий округ № 52, Донецька область",Виборчий округ № 52,52,Донецька область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5522/5,http://static.rada.gov.ua/dep_img4/d52.jpg,d52,1,18.07.1942,Вища,інженер-машинобудівник,голова правління закритого акціонерного товариства “Новокраматорський машинобудівний завод”
5557,7204,mp-d19_skl4,4,Слабенко Сергій Іванович,Сергій,Іванович,Слабенко,С.І.,,14.05.2002,25.05.2006,"Виборчий округ № 19, Волинська область",Виборчий округ № 19,19,Волинська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5557/5,http://static.rada.gov.ua/dep_img4/d19.jpg,d19,1,28.08.1965,Вища,економіст,"директор товариства з додатковою відповідальністю ""Континіум-Траст-Інвест"""
5410,7292,mp-d63_skl4,4,Слаута Віктор Андрійович,Віктор,Андрійович,Слаута,В.А.,,14.05.2002,25.05.2006,"Виборчий округ № 63, Донецька область",Виборчий округ № 63,63,Донецька область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5410/5,http://static.rada.gov.ua/dep_img4/d63.jpg,d63,1,02.01.1952,Вища,вчений агроном,"заступник голови Донецької обласної державної адміністрації "
2256,7620,mp-nu7_skl4,4,Слободян Олександр В'ячеславович,Олександр,В'ячеславович,Слободян,О.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 7/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",7,http://itd.rada.gov.ua/mps/info/expage/2256/5,http://static.rada.gov.ua/dep_img4/nu7.jpg,nu7,1,21.02.1956,Вища,інженер-економіст,народний депутат України третього скликання
5575,7232,mp-d33_skl4,4,Сміяненко Ігор Миколайович,Ігор,Миколайович,Сміяненко,І.М.,,14.05.2002,25.05.2006,"Виборчий округ № 33, Дніпропетровська область",Виборчий округ № 33,33,Дніпропетровська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5575/5,http://static.rada.gov.ua/dep_img4/d33.jpg,d33,1,27.02.1958,Вища,інженер-металург,"директор з виробництва Криворізького державного гірничо-металургійного комбінату ""Криворіжсталь"""
386,7638,mp-nu16_skl4,4,Соболєв Сергій Владиславович,Сергій,Владиславович,Соболєв,С.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 16/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",16,http://itd.rada.gov.ua/mps/info/expage/386/5,http://static.rada.gov.ua/dep_img4/nu16.jpg,nu16,1,05.09.1961,Вища,"вчитель історії, юрист","керівник групи експертів товариства з обмеженою відповідальністю ""Середньоєвропейська агенція"", м. Київ"
5555,7202,mp-d17_skl4,4,Сокирко Микола Васильович,Микола,Васильович,Сокирко,М.В.,,14.05.2002,25.05.2006,"Виборчий округ № 17, Вінницька область",Виборчий округ № 17,17,Вінницька область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5555/5,http://static.rada.gov.ua/dep_img4/d17.jpg,d17,1,25.10.1956,Вища,учитель української мови і літератури,"директор сільськогосподарського товариства з обмеженою відповідальністю ""Передовик"""
3070,7836,mp-kpu45_skl4,4,Соломатін Юрій Петрович,Юрій,Петрович,Соломатін,Ю.П.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 45/",,,,5,Комуністична партія України,45,http://itd.rada.gov.ua/mps/info/expage/3070/5,http://static.rada.gov.ua/dep_img4/kpu45.jpg,kpu45,1,03.07.1937,Вища,інженер-геофізик,народний депутат України третього скликання
5601,7242,mp-d38_skl4,4,Солошенко Микола Павлович,Микола,Павлович,Солошенко,М.П.,,14.05.2002,25.05.2006,"Виборчий округ № 38, Дніпропетровська область",Виборчий округ № 38,38,Дніпропетровська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5601/5,http://static.rada.gov.ua/dep_img4/d38.jpg,d38,1,14.10.1950,Вища,інженер-металург,"голова правління - директор Відкритого акціонерного товариства ""Новомосковський трубний завод"", м.Новомосковськ Дніпропетровської області"
5377,8016,mp-spu21_skl4,4,Співачук Володимир Леонідович,Володимир,Леонідович,Співачук,В.Л.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 21/",,,,2,Соціалістична партія України,21,http://itd.rada.gov.ua/mps/info/expage/5377/5,http://static.rada.gov.ua/dep_img4/spu21.jpg,spu21,1,24.03.1947,Вища,історик,завідуючий кафедрою економічної теорії Технологічного університету Поділля
5459,7988,mp-spu5_skl4,4,Сподаренко Іван Васильович,Іван,Васильович,Сподаренко,І.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 5/",,,,2,Соціалістична партія України,5,http://itd.rada.gov.ua/mps/info/expage/5459/5,http://static.rada.gov.ua/dep_img4/spu5.jpg,spu5,1,23.01.1931,Вища,кореспондент,"головний редактор газети ""Сільські вісті"""
6696,8211,mp-eu41_skl4,4,Станецький Геннадій Станіславович,Геннадій,Станіславович,Станецький,Г.С.,,18.03.2003,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 41/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",41,http://itd.rada.gov.ua/mps/info/expage/6696/5,http://static.rada.gov.ua/dep_img4/eu41.jpg,eu41,1,30.07.1960,Вища,економіст,"заступник голови Української державної корпорації промисловості будівельних матеріалів ""Укрбудматеріали"""
5571,7590,mp-d217_skl4,4,Сташевський Станіслав Телісфорович,Станіслав,Телісфорович,Сташевський,С.Т.,,14.05.2002,20.10.2005,"Виборчий округ № 217, м. Київ",Виборчий округ № 217,217,м. Київ,103,"Українська партія ""Єдність""",,http://itd.rada.gov.ua/mps/info/expage/5571/5,http://static.rada.gov.ua/dep_img4/d217.jpg,d217,1,10.03.1943,Вища,інженер-електрик,перший заступник голови Київської міської державної адміністрації
894,8592,mp-spu26_skl4,4,Степанов Михайло Володимирович,Михайло,Володимирович,Степанов,М.В.,,08.07.2005,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 26/",,,,2,Соціалістична партія України,26,http://itd.rada.gov.ua/mps/info/expage/894/5,http://static.rada.gov.ua/dep_img4/spu26.jpg,spu26,1,27.03.1952,Вища,"історик, викладач історії та суспільствознавства",тимчасово не працював
599,7398,mp-d118_skl4,4,Стецьків Тарас Степанович,Тарас,Степанович,Стецьків,Т.С.,,14.05.2002,25.05.2006,"Виборчий округ № 118, Львівська область",Виборчий округ № 118,118,Львівська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/599/5,http://static.rada.gov.ua/dep_img4/d118.jpg,d118,1,07.04.1964,Вища,викладач історії та права,народний депутат України третього скликання
1887,7628,mp-nu11_skl4,4,Стецько Ярослава Йосипівна,Ярослава,Йосипівна,Стецько,Я.Й.,,14.05.2002,12.03.2003,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 11/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",11,http://itd.rada.gov.ua/mps/info/expage/1887/5,http://static.rada.gov.ua/dep_img4/nu11.jpg,nu11,2,14.05.1920,Вища,політолог,народний депутат України
5594,7494,mp-d166_skl4,4,Стойко Іван Михайлович,Іван,Михайлович,Стойко,І.М.,,14.05.2002,15.06.2005,"Виборчий округ № 166, Тернопільська область",Виборчий округ № 166,166,Тернопільська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5594/5,http://static.rada.gov.ua/dep_img4/d166.jpg,d166,1,27.04.1961,Вища,історик-викладач,заступник начальника управління у справах преси та інформації Тернопільської обласної державної адміністрації
898,7610,mp-nu2_skl4,4,Стоян Олександр Миколайович,Олександр,Миколайович,Стоян,О.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 2/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",2,http://itd.rada.gov.ua/mps/info/expage/898/5,http://static.rada.gov.ua/dep_img4/nu2.jpg,nu2,1,02.05.1943,Вища,викладач історії,народний депутат України третього скликання
5537,7440,mp-d139_skl4,4,Стребко Станіслав Кирилович,Станіслав,Кирилович,Стребко,С.К.,,14.05.2002,25.05.2006,"Виборчий округ № 139, Одеська область",Виборчий округ № 139,139,Одеська область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5537/5,http://static.rada.gov.ua/dep_img4/d139.jpg,d139,1,28.02.1937,Вища,"інженер-механік, завантаження і розвантаження морських суден",начальник Іллічівського морського торговельного порту
785,7670,mp-nu32_skl4,4,Стретович Володимир Миколайович,Володимир,Миколайович,Стретович,В.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 32/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",32,http://itd.rada.gov.ua/mps/info/expage/785/5,http://static.rada.gov.ua/dep_img4/nu32.jpg,nu32,1,19.05.1958,Вища,правознавець,професор Київського національного університету культури і мистецтв
8345,8632,mp-nu96_skl4,4,Ступак Володимир Федорович,Володимир,Федорович,Ступак,В.Ф.,,20.09.2005,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 96/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",96,http://itd.rada.gov.ua/mps/info/expage/8345/5,http://static.rada.gov.ua/dep_img4/nu96.jpg,nu96,1,01.01.1961,Вища,,тимчасово не працював
5570,7470,mp-d154_skl4,4,Сулковський Павло Гнатович,Павло,Гнатович,Сулковський,П.Г.,,14.05.2002,25.05.2006,"Виборчий округ № 154, Рівненська область",Виборчий округ № 154,154,Рівненська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5570/5,http://static.rada.gov.ua/dep_img4/d154.jpg,d154,1,29.06.1953,Вища,інженер-механік,"голова Рівненської обласної громадської організації ""Спілка власників землі"""
2303,7880,mp-eu37_skl4,4,Супрун Людмила Павлівна,Людмила,Павлівна,Супрун,Л.П.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 37/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",37,http://itd.rada.gov.ua/mps/info/expage/2303/5,http://static.rada.gov.ua/dep_img4/eu37.jpg,eu37,2,07.01.1965,Вища,,народний депутат України третього скликання
2272,8040,mp-sdpu11_skl4,4,Суркіс Григорій Михайлович,Григорій,Михайлович,Суркіс,Г.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціал-демократична партія України (об'єднана) /№ у списку - 11/",,,,53,Соціал-демократична партія України (об'єднана),11,http://itd.rada.gov.ua/mps/info/expage/2272/5,http://static.rada.gov.ua/dep_img4/sdpu11.jpg,sdpu11,1,09.09.1949,Вища,інженер-механік,народний депутат України третього скликання
3464,7324,mp-d79_skl4,4,Сухий Ярослав Михайлович,Ярослав,Михайлович,Сухий,Я.М.,,14.05.2002,25.05.2006,"Виборчий округ № 79, Запорізька область",Виборчий округ № 79,79,Запорізька область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/3464/5,http://static.rada.gov.ua/dep_img4/d79.jpg,d79,1,26.03.1951,Вища,"історик, викладач історії і суспільствознавства",народний депутат України третього скликання
2093,7884,mp-eu38_skl4,4,Сушкевич Валерій Михайлович,Валерій,Михайлович,Сушкевич,В.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 38/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",38,http://itd.rada.gov.ua/mps/info/expage/2093/5,http://static.rada.gov.ua/dep_img4/eu38.jpg,eu38,1,14.06.1954,Вища,,народний депутат України третього скликання
5568,7314,mp-d74_skl4,4,Сятиня Михайло Лукович,Михайло,Лукович,Сятиня,М.Л.,,14.05.2002,25.05.2006,"Виборчий округ № 74, Закарпатська область",Виборчий округ № 74,74,Закарпатська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5568/5,http://static.rada.gov.ua/dep_img4/d74.jpg,d74,1,16.08.1957,Вища,провізор,"президент товариства з обмеженою відповідальністю ""Гедеон Ріхтер-Укрфарм"""
3472,7878,mp-eu7_skl4,4,Тігіпко Сергій Леонідович,Сергій,Леонідович,Тігіпко,С.Л.,,14.05.2002,16.01.2003,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 7/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",7,http://itd.rada.gov.ua/mps/info/expage/3472/5,http://static.rada.gov.ua/dep_img4/eu7.jpg,eu7,1,13.02.1960,Вища,інженер-металург,народний депутат України третього скликання
2269,7906,mp-eu21_skl4,4,Табачник Дмитро Володимирович,Дмитро,Володимирович,Табачник,Д.В.,,14.05.2002,06.03.2003,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 21/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",21,http://itd.rada.gov.ua/mps/info/expage/2269/5,http://static.rada.gov.ua/dep_img4/eu21.jpg,eu21,1,26.11.1963,Вища,викладач історії та суспільствознавства,народний депутат України третього скликання
2255,7630,mp-nu12_skl4,4,Танюк Леонід Степанович,Леонід,Степанович,Танюк,Л.С.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 12/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",12,http://itd.rada.gov.ua/mps/info/expage/2255/5,http://static.rada.gov.ua/dep_img4/nu12.jpg,nu12,1,08.07.1938,Вища,режисер драми і кіно,народний депутат України третього скликання
5384,7960,mp-but13_skl4,4,Таран-Терен Віктор Васильович,Віктор,Васильович,Таран-Терен,В.В.,Таран Віктор Васильович,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко"" /№ у списку - 13/",,,,96,"Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко""",13,http://itd.rada.gov.ua/mps/info/expage/5384/5,http://static.rada.gov.ua/dep_img4/but13.jpg,but13,1,09.07.1941,Вища,інженер-механік,народний депутат України третього скликання
2168,7496,mp-d167_skl4,4,Тарасюк Ігор Григорович,Ігор,Григорович,Тарасюк,І.Г.,,14.05.2002,08.09.2005,"Виборчий округ № 167, Тернопільська область",Виборчий округ № 167,167,Тернопільська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/2168/5,http://static.rada.gov.ua/dep_img4/d167.jpg,d167,1,01.01.1967,Вища,інженер-електрик,народний депутат України третього скликання
