id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education
15690,399,mp-kpu12_skl7,7,Скарбовійчук Руслан Володимирович,Руслан,Володимирович,Скарбовійчук,Р.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 12/",,,,5,Комуністична партія України,12,"освіта вища,<br>директор,<br>Науково-дослідний інститут екорозвитку,<br>Білоцерківський аграрний університет,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 12.",http://itd.rada.gov.ua/mps/info/expage/15690/8,http://static.rada.gov.ua/dep_img7/kpu12.jpg,kpu12,1,16.06.1975,Вища
15660,347,mp-but58_skl7,7,Скосар Ігор Євгенійович,Ігор,Євгенійович,Скосар,І.Є.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 58/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",58,"освіта вища,<br>генеральний директор,<br>ТОВ ""Валентин – АС"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 58.",http://itd.rada.gov.ua/mps/info/expage/15660/8,http://static.rada.gov.ua/dep_img7/but58.jpg,but58,1,09.09.1968,Вища
8865,233,mp-reg14_skl7,7,Скубашевський Станіслав Валеріанович,Станіслав,Валеріанович,Скубашевський,С.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 14/",,,,94,Партія регіонів,14,"освіта вища,<br>заступник Глави Адміністрації Президента України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 14.",http://itd.rada.gov.ua/mps/info/expage/8865/8,http://static.rada.gov.ua/dep_img7/reg14.jpg,reg14,1,30.05.1949,Вища
13534,342,mp-but53_skl7,7,Слюз Тетяна Ярославівна,Тетяна,Ярославівна,Слюз,Т.Я.,12.12.2012,13.05.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 53/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",53,"освіта вища,<br>тимчасово не працює,<br>безпартійнa,<br>проживає в селі Чайки Києво-Святошинського району Київської області,<br>судимість відсутня,<br>включена до виборчого списку під № 53.",http://itd.rada.gov.ua/mps/info/expage/13534/8,http://static.rada.gov.ua/dep_img7/but53.jpg,but53,2,09.04.1965,Вища
8867,268,mp-reg49_skl7,7,Смітюх Григорій Євдокимович,Григорій,Євдокимович,Смітюх,Г.Є.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 49/",,,,94,Партія регіонів,49,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 49.",http://itd.rada.gov.ua/mps/info/expage/8867/8,http://static.rada.gov.ua/dep_img7/reg49.jpg,reg49,1,27.02.1961,Вища
386,297,mp-but8_skl7,7,Соболєв Сергій Владиславович,Сергій,Владиславович,Соболєв,С.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 8/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",8,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в селі Нові Безрадичі Обухівського району Київської області,<br>судимість відсутня,<br>включений до виборчого списку під № 8.",http://itd.rada.gov.ua/mps/info/expage/386/8,http://static.rada.gov.ua/dep_img7/but8.jpg,but8,1,05.09.1961,Вища
5601,39,mp-d38_1_skl7,7,Солошенко Микола Павлович,Микола,Павлович,Солошенко,М.П.,12.12.2012,27.11.2014,"Виборчий округ № 38, Дніпропетровська область",Виборчий округ № 38,38,Дніпропетровська область,94,Партія регіонів,,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Новомосковськ Дніпропетровської області,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/5601/8,http://static.rada.gov.ua/dep_img7/d38_1.jpg,d38_1,1,14.10.1950,Вища
15769,92,mp-d91_1_skl7,7,Сольвар Руслан Миколайович,Руслан,Миколайович,Сольвар,Р.М.,12.12.2012,27.11.2014,"Виборчий округ № 91, Київська область",Виборчий округ № 91,91,Київська область,207,"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",,"освіта вища,<br>головний радник генерального директора,<br>Асоціація транспортно-експедиторських організацій України ""Укрзовніштранс"",<br>безпартійний,<br>проживає в місті Фастів Київської області,<br>судимість відсутня,<br>суб’єкт висування – Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"".",http://itd.rada.gov.ua/mps/info/expage/15769/8,http://static.rada.gov.ua/dep_img7/d91_1.jpg,d91_1,1,12.05.1971,Вища
15808,154,mp-d155_1_skl7,7,Сорока Микола Петрович,Микола,Петрович,Сорока,М.П.,12.12.2012,27.11.2014,"Виборчий округ № 155, Рівненська область",Виборчий округ № 155,155,Рівненська область,94,Партія регіонів,,"освіта вища,<br>виконуючий обов’язки ректора,<br>Національний університет водного господарства та природокористування,<br>член Партії регіонів,<br>проживає в місті Рівному,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15808/8,http://static.rada.gov.ua/dep_img7/d155_1.jpg,d155_1,1,05.08.1952,Вища
15688,390,mp-kpu3_skl7,7,Спіріна Ірина Дмитрівна,Ірина,Дмитрівна,Спіріна,І.Д.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 3/",,,,5,Комуністична партія України,3,"освіта вища,<br>завідуюча,<br>кафедра психіатрії,<br>загальної і медичної психології,<br>Державний заклад ""Дніпропетровська медична академія"" Міністерства охорони здоров’я України,<br>член Комуністичної партії України,<br>проживає в місті Дніпропетровську,<br>судимість відсутня,<br>включена до виборчого списку під № 3.",http://itd.rada.gov.ua/mps/info/expage/15688/8,http://static.rada.gov.ua/dep_img7/kpu3.jpg,kpu3,2,15.03.1959,Вища
16646,454,mp-but65_skl7,7,Стаднійчук Роман Васильович,Роман,Васильович,Стаднійчук,Р.В.,19.03.2013,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 65/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",65,"освіта вища,<br>керуючий партнер,<br>адвокатське об’єднання ""Немесіда"",<br>безпартійний,<br>проживає в селі Слобода-Шаргородська Шаргородського району Вінницької області,<br>судимість відсутня,<br>включений до виборчого списку під № 65.",http://itd.rada.gov.ua/mps/info/expage/16646/8,http://static.rada.gov.ua/dep_img7/but65.jpg,but65,1,23.07.1980,Вища
11129,352,mp-but63_skl7,7,Стець Юрій Ярославович,Юрій,Ярославович,Стець,Ю.Я.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 63/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",63,"освіта вища,<br>народний депутат України,<br>голова Комітету Верховної Ради України з питань свободи слова та інформації,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 63.",http://itd.rada.gov.ua/mps/info/expage/11129/8,http://static.rada.gov.ua/dep_img7/but63.jpg,but63,1,29.12.1975,Вища
5594,166,mp-d167_1_skl7,7,Стойко Іван Михайлович,Іван,Михайлович,Стойко,І.М.,12.12.2012,27.11.2014,"Виборчий округ № 167, Тернопільська область",Виборчий округ № 167,167,Тернопільська область,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",,"освіта вища,<br>народний депутат України,<br>голова підкомітету з питань інформаційної безпеки Комітету Верховної Ради України з питань національної безпеки і оборони,<br>безпартійний,<br>проживає в місті Тернополі,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Батьківщина"".",http://itd.rada.gov.ua/mps/info/expage/5594/8,http://static.rada.gov.ua/dep_img7/d167_1.jpg,d167_1,1,27.04.1961,Вища
898,291,mp-reg72_skl7,7,Стоян Олександр Миколайович,Олександр,Миколайович,Стоян,О.М.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 72/",,,,94,Партія регіонів,72,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 72.",http://itd.rada.gov.ua/mps/info/expage/898/8,http://static.rada.gov.ua/dep_img7/reg72.jpg,reg72,1,02.05.1943,Вища
15778,104,mp-d104_1_skl7,7,Струк Володимир Олексійович,Володимир,Олексійович,Струк,В.О.,12.12.2012,27.11.2014,"Виборчий округ № 104, Луганська область",Виборчий округ № 104,104,Луганська область,0,Самовисування,,"освіта вища,<br>Ювілейний селищний голова,<br>безпартійний,<br>проживає в смт Ювілейне міста Луганська,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15778/8,http://static.rada.gov.ua/dep_img7/d104_1.jpg,d104_1,1,15.05.1964,Вища
15736,27,mp-d26_1_skl7,7,Ступак Іван Іванович,Іван,Іванович,Ступак,І.І.,12.12.2012,27.11.2014,"Виборчий округ № 26, Дніпропетровська область",Виборчий округ № 26,26,Дніпропетровська область,94,Партія регіонів,,"освіта вища,<br>заступник голови Дніпропетровської обласної державної адміністрації,<br>член Партії регіонів,<br>проживає в місті Дніпропетровську,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15736/8,http://static.rada.gov.ua/dep_img7/d26_1.jpg,d26_1,1,26.03.1960,Вища
3464,75,mp-d74_1_skl7,7,Сухий Ярослав Михайлович,Ярослав,Михайлович,Сухий,Я.М.,12.12.2012,27.11.2014,"Виборчий округ № 74, Запорізька область",Виборчий округ № 74,74,Запорізька область,94,Партія регіонів,,"освіта вища,<br>народний депутат України,<br>заступник голови Комітету Верховної Ради з питань соціальної політики та праці,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/3464/8,http://static.rada.gov.ua/dep_img7/d74_1.jpg,d74_1,1,26.03.1951,Вища
2093,324,mp-but35_skl7,7,Сушкевич Валерій Михайлович,Валерій,Михайлович,Сушкевич,В.М.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 35/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",35,"освіта вища,<br>народний депутат України,<br>голова Комітету Верховної Ради України у справах пенсіонерів,<br>ветеранів та інвалідів,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 35.",http://itd.rada.gov.ua/mps/info/expage/2093/8,http://static.rada.gov.ua/dep_img7/but35.jpg,but35,1,14.06.1954,Вища
3472,224,mp-reg3_skl7,7,Тігіпко Сергій Леонідович,Сергій,Леонідович,Тігіпко,С.Л.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 3/",,,,94,Партія регіонів,3,"освіта вища,<br>Віце-прем’єр-міністр України – Міністр соціальної політики України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 3.",http://itd.rada.gov.ua/mps/info/expage/3472/8,http://static.rada.gov.ua/dep_img7/reg3.jpg,reg3,1,13.02.1960,Вища
15775,99,mp-d99_1_skl7,7,Табалов Андрій Олександрович,Андрій,Олександрович,Табалов,А.О.,12.12.2012,27.11.2014,"Виборчий округ № 99, Кіровоградська область",Виборчий округ № 99,99,Кіровоградська область,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",,"освіта вища,<br>директор,<br>ТОВ ""Домініон-Кіровоград"",<br>безпартійний,<br>проживає в місті Кіровограді,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Батьківщина"".",http://itd.rada.gov.ua/mps/info/expage/15775/8,http://static.rada.gov.ua/dep_img7/d99_1.jpg,d99_1,1,08.01.1978,Вища
15656,338,mp-but49_skl7,7,Табалов Олександр Миколайович,Олександр,Миколайович,Табалов,О.М.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 49/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",49,"освіта вища,<br>радник із зовнішньо-економічних зв’язків,<br>ПАТ ""Черкасихліб"",<br>безпартійний,<br>проживає в місті Кіровограді,<br>судимість відсутня,<br>включений до виборчого списку під № 49.",http://itd.rada.gov.ua/mps/info/expage/15656/8,http://static.rada.gov.ua/dep_img7/but49.jpg,but49,1,12.10.1957,Вища
8868,237,mp-reg18_skl7,7,Табачнік Яків Піневич,Яків,Піневич,Табачнік,Я.П.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 18/",,,,94,Партія регіонів,18,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 18.",http://itd.rada.gov.ua/mps/info/expage/8868/8,http://static.rada.gov.ua/dep_img7/reg18.jpg,reg18,1,31.07.1945,Вища
2269,230,mp-reg11_skl7,7,Табачник Дмитро Володимирович,Дмитро,Володимирович,Табачник,Д.В.,12.12.2012,25.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 11/",,,,94,Партія регіонів,11,"освіта вища,<br>Міністр освіти і науки,<br>молоді та спорту України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 11.",http://itd.rada.gov.ua/mps/info/expage/2269/8,http://static.rada.gov.ua/dep_img7/reg11.jpg,reg11,1,26.11.1963,Вища
5486,298,mp-but9_skl7,7,Тарасюк Борис Іванович,Борис,Іванович,Тарасюк,Б.І.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 9/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",9,"освіта вища,<br>народний депутат України,<br>голова Комітету Верховної Ради України з питань європейської інтеграції,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 9.",http://itd.rada.gov.ua/mps/info/expage/5486/8,http://static.rada.gov.ua/dep_img7/but9.jpg,but9,1,01.01.1949,Вища
8701,239,mp-reg20_skl7,7,Тедеєв Ельбрус Сосланович,Ельбрус,Сосланович,Тедеєв,Е.С.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 20/",,,,94,Партія регіонів,20,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 20.",http://itd.rada.gov.ua/mps/info/expage/8701/8,http://static.rada.gov.ua/dep_img7/reg20.jpg,reg20,1,05.12.1974,Вища
979,208,mp-d211_1_skl7,7,Терьохін Сергій Анатолійович,Сергій,Анатолійович,Терьохін,С.А.,12.12.2012,27.11.2014,"Виборчий округ № 211, м. Київ",Виборчий округ № 211,211,м. Київ,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",,"освіта вища,<br>народний депутат України,<br>перший заступник голови Комітету Верховної Ради України з питань фінансів,<br>банківської діяльності,<br>податкової та митної політики,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Батьківщина"".",http://itd.rada.gov.ua/mps/info/expage/979/8,http://static.rada.gov.ua/dep_img7/d211_1.jpg,d211_1,1,29.09.1963,Вища
5559,195,mp-d198_1_skl7,7,Тимошенко Віктор Анатолійович,Віктор,Анатолійович,Тимошенко,В.А.,12.12.2012,27.11.2014,"Виборчий округ № 198, Черкаська область",Виборчий округ № 198,198,Черкаська область,0,Самовисування,,"освіта вища,<br>президент,<br>Черкаський обласний благодійний фонд Віктора Тимошенка,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/5559/8,http://static.rada.gov.ua/dep_img7/d198_1.jpg,d198_1,1,13.09.1969,Вища
8869,113,mp-d113_1_skl7,7,Тихонов Віктор Миколайович,Віктор,Миколайович,Тихонов,В.М.,12.12.2012,27.11.2014,"Виборчий округ № 113, Луганська область",Виборчий округ № 113,113,Луганська область,94,Партія регіонів,,"освіта вища,<br>Надзвичайний і Повноважний Посол України в Республіці Білорусь,<br>член Партії регіонів,<br>проживає в місті Луганську,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/8869/8,http://static.rada.gov.ua/dep_img7/d113_1.jpg,d113_1,1,05.03.1949,Вища
15676,374,mp-ud21_skl7,7,Ткачук Геннадій Віталійович,Геннадій,Віталійович,Ткачук,Г.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"" /№ у списку - 21/",,,,207,"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",21,"освіта вища,<br>головний юрист,<br>ТОВ ""АЯГіК"",<br>член Політичної партії ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"",<br>проживає в місті Вінниці,<br>судимість відсутня,<br>включений до виборчого списку під № 21.",http://itd.rada.gov.ua/mps/info/expage/15676/8,http://static.rada.gov.ua/dep_img7/ud21.jpg,ud21,1,27.08.1968,Вища
5415,299,mp-but10_skl7,7,Томенко Микола Володимирович,Микола,Володимирович,Томенко,М.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 10/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",10,"освіта вища,<br>народний депутат України,<br>заступник Голови Верховної Ради України,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 10.",http://itd.rada.gov.ua/mps/info/expage/5415/8,http://static.rada.gov.ua/dep_img7/but10.jpg,but10,1,11.12.1964,Вища
15695,408,mp-kpu21_skl7,7,Топалов Сергій Валерійович,Сергій,Валерійович,Топалов,С.В.,12.12.2012,13.05.2014,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 21/",,,,5,Комуністична партія України,21,"освіта вища,<br>другий секретар Кримського республіканського комітету Компартії України,<br>член Комуністичної партії України,<br>проживає в місті Сімферополі Автономної Республіки Крим,<br>судимість відсутня,<br>включений до виборчого списку під № 21.",http://itd.rada.gov.ua/mps/info/expage/15695/8,http://static.rada.gov.ua/dep_img7/kpu21.jpg,kpu21,1,15.08.1965,Вища
7187,135,mp-d136_1_skl7,7,Труханов Геннадій Леонідович,Геннадій,Леонідович,Труханов,Г.Л.,12.12.2012,27.11.2014,"Виборчий округ № 136, Одеська область",Виборчий округ № 136,136,Одеська область,94,Партія регіонів,,"освіта вища,<br>заступник генерального директора,<br>ТОВ ""Бруклін-Київ"",<br>член Партії регіонів,<br>проживає в місті Одесі,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/7187/8,http://static.rada.gov.ua/dep_img7/d136_1.jpg,d136_1,1,17.01.1965,Вища
5525,259,mp-reg40_skl7,7,Турманов Віктор Іванович,Віктор,Іванович,Турманов,В.І.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 40/",,,,94,Партія регіонів,40,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 40.",http://itd.rada.gov.ua/mps/info/expage/5525/8,http://static.rada.gov.ua/dep_img7/reg40.jpg,reg40,1,15.08.1945,Вища
2086,294,mp-but4_skl7,7,Турчинов Олександр Валентинович,Олександр,Валентинович,Турчинов,О.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 4/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",4,"освіта вища,<br>перший заступник Голови політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 4.",http://itd.rada.gov.ua/mps/info/expage/2086/8,http://static.rada.gov.ua/dep_img7/but4.jpg,but4,1,31.03.1964,Вища
15793,125,mp-d125_1_skl7,7,Тягнибок Андрій Ярославович,Андрій,Ярославович,Тягнибок,А.Я.,12.12.2012,27.11.2014,"Виборчий округ № 125, Львівська область",Виборчий округ № 125,125,Львівська область,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",,"освіта вища,<br>директор,<br>ТзОВ ""Комплект груп"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Львові,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Свобода"".",http://itd.rada.gov.ua/mps/info/expage/15793/8,http://static.rada.gov.ua/dep_img7/d125_1.jpg,d125_1,1,26.02.1973,Вища
2285,420,mp-sv1_skl7,7,Тягнибок Олег Ярославович,Олег,Ярославович,Тягнибок,О.Я.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Свобода"" /№ у списку - 1/",,,,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",1,"освіта вища,<br>голова політичної партії Всеукраїнське об’єднання ""Свобода"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 1.",http://itd.rada.gov.ua/mps/info/expage/2285/8,http://static.rada.gov.ua/dep_img7/sv1.jpg,sv1,1,07.11.1968,Вища
17047,482,mp-ud37_skl7,7,Фірсов Єгор Павлович,Єгор,Павлович,Фірсов,Є.П.,24.04.2014,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"" /№ у списку - 37/",,,,207,"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",37,"освіта середня,<br>голова,<br>Донецька обласна організація Політичної партії ""УДАР Віталія Кличка"",<br>член Політичної партії ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"",<br>проживає в місті Авдіївка Донецької області,<br>судимість відсутня,<br>включений до виборчого списку під № 37.",http://itd.rada.gov.ua/mps/info/expage/17047/8,http://static.rada.gov.ua/dep_img7/ud37.jpg,ud37,1,01.12.1988,Вища базова
15653,328,mp-but39_skl7,7,Фаєрмарк Сергій Олександрович,Сергій,Олександрович,Фаєрмарк,С.О.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 39/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",39,"освіта вища,<br>голова ради директорів,<br>ТОВ ""Промислово-інвестиційна компанія ""Денкер"",<br>безпартійний,<br>проживає в місті Одесі,<br>судимість відсутня,<br>включений до виборчого списку під № 39.",http://itd.rada.gov.ua/mps/info/expage/15653/8,http://static.rada.gov.ua/dep_img7/but39.jpg,but39,1,14.03.1962,Вища
15638,244,mp-reg25_skl7,7,Фабрикант Світлана Самуілівна,Світлана,Самуілівна,Фабрикант,С.С.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 25/",,,,94,Партія регіонів,25,"освіта загальна середня,<br>начальник відділу реформування соціальної сфери патронатної служби Віце-прем’єр-міністра України – Міністра соціальної політики України,<br>Міністерство соціальної політики України,<br>член Партії регіонів,<br>проживає в місті Одесі,<br>судимість відсутня,<br>включена до виборчого списку під № 25.",http://itd.rada.gov.ua/mps/info/expage/15638/8,http://static.rada.gov.ua/dep_img7/reg25.jpg,reg25,2,16.06.1967,Вища базова
15786,116,mp-d116_1_skl7,7,Фаріон Ірина Дмитрівна,Ірина,Дмитрівна,Фаріон,І.Д.,12.12.2012,27.11.2014,"Виборчий округ № 116, Львівська область",Виборчий округ № 116,116,Львівська область,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",,"освіта вища,<br>доцент кафедри української мови,<br>Національний університет ""Львівська політехніка"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Львові,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Свобода"".",http://itd.rada.gov.ua/mps/info/expage/15786/8,http://static.rada.gov.ua/dep_img7/d116_1.jpg,d116_1,2,29.04.1964,Вища
15831,198,mp-d201_1_skl7,7,Федорук Микола Трохимович,Микола,Трохимович,Федорук,М.Т.,12.12.2012,27.11.2014,"Виборчий округ № 201, Чернівецька область",Виборчий округ № 201,201,Чернівецька область,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",,"освіта вища,<br>тимчасово не працює,<br>безпартійний,<br>проживає в місті Чернівцях,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Батьківщина"".",http://itd.rada.gov.ua/mps/info/expage/15831/8,http://static.rada.gov.ua/dep_img7/d201_1.jpg,d201_1,1,20.03.1954,Вища
8258,305,mp-but16_skl7,7,Федорчук Ярослав Петрович,Ярослав,Петрович,Федорчук,Я.П.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 16/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",16,"освіта вища,<br>народний депутат України,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 16.",http://itd.rada.gov.ua/mps/info/expage/8258/8,http://static.rada.gov.ua/dep_img7/but16.jpg,but16,1,22.10.1936,Вища
15833,200,mp-d203_1_skl7,7,Федоряк Геннадій Дмитрович,Геннадій,Дмитрович,Федоряк,Г.Д.,12.12.2012,27.11.2014,"Виборчий округ № 203, Чернівецька область",Виборчий округ № 203,203,Чернівецька область,94,Партія регіонів,,"освіта вища,<br>голова правління,<br>ПАТ ""Чернівцігаз"",<br>член Партії регіонів,<br>проживає в місті Чернівцях,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15833/8,http://static.rada.gov.ua/dep_img7/d203_1.jpg,d203_1,1,13.07.1966,Вища
5542,173,mp-d174_1_skl7,7,Фельдман Олександр Борисович,Олександр,Борисович,Фельдман,О.Б.,12.12.2012,27.11.2014,"Виборчий округ № 174, Харківська область",Виборчий округ № 174,174,Харківська область,94,Партія регіонів,,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Харкові,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/5542/8,http://static.rada.gov.ua/dep_img7/d174_1.jpg,d174_1,1,06.01.1960,Вища
