id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education
785,9565,mp-nuns25_skl6,6,Стретович Володимир Миколайович,Володимир,Миколайович,Стретович,В.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 25/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",25,"голова Партії Християнсько-Демократичний Союз,<br>освіта вища,<br>проживає в  місті Києві",http://itd.rada.gov.ua/mps/info/expage/785/7,http://static.rada.gov.ua/dep_img6/nuns25.jpg,nuns25,1,19.05.1958,Вища
5570,9591,mp-reg129_skl6,6,Сулковський Павло Гнатович,Павло,Гнатович,Сулковський,П.Г.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 129/",94,Партія регіонів,129,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br> проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/5570/7,http://static.rada.gov.ua/dep_img6/reg129.jpg,reg129,1,29.06.1953,Вища
11097,9472,mp-reg145_skl6,6,Супруненко Олександр Іванович,Олександр,Іванович,Супруненко,О.І.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 145/",94,Партія регіонів,145,"безпартійний ,<br>освіта вища,<br>директор  ТОВ ""Юридичний центр ""Еквітас"",<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/11097/7,http://static.rada.gov.ua/dep_img6/reg145.jpg,reg145,1,31.01.1971,Вища
8702,9401,mp-but13_skl6,6,Суслов Євгеній Іванович,Євгеній,Іванович,Суслов,Є.І.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 13/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",13,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Сквира Київської області",http://itd.rada.gov.ua/mps/info/expage/8702/7,http://static.rada.gov.ua/dep_img6/but13.jpg,but13,1,28.05.1981,Вища
3464,9384,mp-reg68_skl6,6,Сухий Ярослав Михайлович,Ярослав,Михайлович,Сухий,Я.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 68/",94,Партія регіонів,68,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br> проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/3464/7,http://static.rada.gov.ua/dep_img6/reg68.jpg,reg68,1,26.03.1951,Вища
2093,9512,mp-but39_skl6,6,Сушкевич Валерій Михайлович,Валерій,Михайлович,Сушкевич,В.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 39/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",39,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>президент Національного комітету спорту інвалідів України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2093/7,http://static.rada.gov.ua/dep_img6/but39.jpg,but39,1,14.06.1954,Вища
11103,9232,mp-reg159_skl6,6,Тітенко Сергій Михайлович,Сергій,Михайлович,Тітенко,С.М.,23.11.2007,16.04.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 159/",94,Партія регіонів,159,"безпартійний ,<br>освіта вища,<br>Голова Національної комісії регулювання електроенергетики України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/11103/7,http://static.rada.gov.ua/dep_img6/reg159.jpg,reg159,1,22.07.1954,Вища
8868,9449,mp-reg20_skl6,6,Табачнік Яків Піневич,Яків,Піневич,Табачнік,Я.П.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 20/",94,Партія регіонів,20,"член Партії регіонів,<br>освіта вища,<br>народний депутат України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8868/7,http://static.rada.gov.ua/dep_img6/reg20.jpg,reg20,1,31.07.1945,Вища
2269,9379,mp-reg34_skl6,6,Табачник Дмитро Володимирович,Дмитро,Володимирович,Табачник,Д.В.,23.11.2007,11.03.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 34/",94,Партія регіонів,34,"член Партії регіонів,<br>освіта вища,<br>віце-прем’єр-міністр України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2269/7,http://static.rada.gov.ua/dep_img6/reg34.jpg,reg34,1,26.11.1963,Вища
15280,9729,mp-nuns83_skl6,6,Талишев Євген Іванович,Євген,Іванович,Талишев,Є.І.,13.03.2012,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 83/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",83,"безпартійний ,<br>освіта вища,<br>генеральний директор ТОВ ""УкрДонбасПром"",<br>проживає в  місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/15280/7,http://static.rada.gov.ua/dep_img6/nuns83.jpg,nuns83,1,05.08.1952,Вища
5384,9321,mp-but18_skl6,6,Таран Віктор Васильович,Віктор,Васильович,Таран,В.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 18/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",18,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>пенсіонер,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/5384/7,http://static.rada.gov.ua/dep_img6/but18.jpg,but18,1,09.07.1941,Вища
5486,9503,mp-nuns11_skl6,6,Тарасюк Борис Іванович,Борис,Іванович,Тарасюк,Б.І.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 11/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",11,"голова Народного Руху України,<br>освіта вища,<br>проживає в  місті Києві",http://itd.rada.gov.ua/mps/info/expage/5486/7,http://static.rada.gov.ua/dep_img6/nuns11.jpg,nuns11,1,01.01.1949,Вища
8701,9445,mp-reg132_skl6,6,Тедеєв Ельбрус Сосланович,Ельбрус,Сосланович,Тедеєв,Е.С.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 132/",94,Партія регіонів,132,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8701/7,http://static.rada.gov.ua/dep_img6/reg132.jpg,reg132,1,05.12.1974,Вища
5441,9213,mp-bvl11_skl6,6,Терещук Сергій Миколайович,Сергій,Миколайович,Терещук,С.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Литвина"" (Народна Партія, Трудова партія України) /№ у списку - 11/",185,"""Блок Литвина"" (Народна Партія, Трудова партія України)",11,"член Народної Партії,<br>освіта вища,<br>голова Черкаської обласної організації Народної Партії,<br>проживає в місті Черкасах",http://itd.rada.gov.ua/mps/info/expage/5441/7,http://static.rada.gov.ua/dep_img6/bvl11.jpg,bvl11,1,04.07.1961,Вища
979,9295,mp-but24_skl6,6,Терьохін Сергій Анатолійович,Сергій,Анатолійович,Терьохін,С.А.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 24/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",24,"безпартійний,<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/979/7,http://static.rada.gov.ua/dep_img6/but24.jpg,but24,1,29.09.1963,Вища
11144,9635,mp-kpu25_skl6,6,Тимошенко Микола Михайлович,Микола,Михайлович,Тимошенко,М.М.,23.11.2007,16.12.2008,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 25/",5,Комуністична партія України,25,"член Комуністичної партії України,<br>освіта вища,<br>директор  Житомирського агрономічного коледжу,<br>проживає в місті Житомирі",http://itd.rada.gov.ua/mps/info/expage/11144/7,http://static.rada.gov.ua/dep_img6/kpu25.jpg,kpu25,1,27.04.1958,Вища
1792,9261,mp-but1_skl6,6,Тимошенко Юлія Володимирівна,Юлія,Володимирівна,Тимошенко,Ю.В.,23.11.2007,19.12.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 1/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",1,"голова політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>проживає в місті Дніпропетровську",http://itd.rada.gov.ua/mps/info/expage/1792/7,http://static.rada.gov.ua/dep_img6/but1.jpg,but1,2,27.11.1960,Вища
8869,9568,mp-reg19_skl6,6,Тихонов Віктор Миколайович,Віктор,Миколайович,Тихонов,В.М.,23.11.2007,11.03.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 19/",94,Партія регіонів,19,"член Партії регіонів,<br>освіта вища,<br>народний депутат України,<br>проживає в місті Луганську",http://itd.rada.gov.ua/mps/info/expage/8869/7,http://static.rada.gov.ua/dep_img6/reg19.jpg,reg19,1,05.03.1949,Вища
13097,9674,mp-but176_skl6,6,Тищенко Олег Іванович,Олег,Іванович,Тищенко,О.І.,16.07.2009,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 176/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",176,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>керівник департаменту Виконавчого секретаріату Політради партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Вишневе Києво-Святошинського району Київської області",http://itd.rada.gov.ua/mps/info/expage/13097/7,http://static.rada.gov.ua/dep_img6/but176.jpg,but176,1,12.04.1942,Вища
5386,9352,mp-nuns54_skl6,6,Ткач Роман Володимирович,Роман,Володимирович,Ткач,Р.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 54/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",54,"член Народного Руху України,<br>освіта вища,<br>голова  Івано-Франківської обласної державної адміністрації,<br>проживає в  селі Ямниця Тисменицького району Івано-Франківської області",http://itd.rada.gov.ua/mps/info/expage/5386/7,http://static.rada.gov.ua/dep_img6/nuns54.jpg,nuns54,1,22.05.1962,Вища
638,9209,mp-kpu8_skl6,6,Ткаченко Олександр Миколайович,Олександр,Миколайович,Ткаченко,О.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 8/",5,Комуністична партія України,8,"член Комуністичної партії України,<br>освіта вища,<br>народний депутат України V скликання,<br>член Комітету Верховної Ради України з питань фінансів і банківської діяльності,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/638/7,http://static.rada.gov.ua/dep_img6/kpu8.jpg,kpu8,1,07.03.1939,Вища
8871,9684,mp-reg186_skl6,6,Толстенко Володимир Леонідович,Володимир,Леонідович,Толстенко,В.Л.,30.03.2010,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 186/",94,Партія регіонів,186,"член Партії регіонів ,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Севастополі",http://itd.rada.gov.ua/mps/info/expage/8871/7,http://static.rada.gov.ua/dep_img6/reg186.jpg,reg186,1,27.05.1950,Вища
5395,9218,mp-reg83_skl6,6,Толстоухов Анатолій Володимирович,Анатолій,Володимирович,Толстоухов,А.В.,23.11.2007,11.03.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 83/",94,Партія регіонів,83,"член Партії регіонів,<br>освіта вища,<br>Міністр Кабінету Міністрів України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/5395/7,http://static.rada.gov.ua/dep_img6/reg83.jpg,reg83,1,02.01.1956,Вища
5415,9386,mp-but3_skl6,6,Томенко Микола Володимирович,Микола,Володимирович,Томенко,М.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 3/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",3,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>директор Інституту політики,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/5415/7,http://static.rada.gov.ua/dep_img6/but3.jpg,but3,1,11.12.1964,Вища
5597,9231,mp-nuns56_skl6,6,Тополов Віктор Семенович,Віктор,Семенович,Тополов,В.С.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 56/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",56,"член Народного Союзу ""Наша Україна"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в  місті Києві",http://itd.rada.gov.ua/mps/info/expage/5597/7,http://static.rada.gov.ua/dep_img6/nuns56.jpg,nuns56,1,21.12.1945,Вища
11176,9636,mp-but152_skl6,6,Трайдук Микола Федорович,Микола,Федорович,Трайдук,М.Ф.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 152/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",152,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>голова Дзержинської районної ради у місті  Кривий Ріг,<br>проживає в місті Кривий Ріг Дніпропетровської області",http://itd.rada.gov.ua/mps/info/expage/11176/7,http://static.rada.gov.ua/dep_img6/but152.jpg,but152,1,06.08.1951,Вища
11167,9509,mp-but136_skl6,6,Трегубов Юрій Валентинович,Юрій,Валентинович,Трегубов,Ю.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 136/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",136,"безпартійний,<br>освіта вища,<br>заступник прокурора Дніпропетровської області,<br>проживає в місті Дніпропетровську",http://itd.rada.gov.ua/mps/info/expage/11167/7,http://static.rada.gov.ua/dep_img6/but136.jpg,but136,1,18.10.1973,Вища
5504,9517,mp-nuns59_skl6,6,Третьяков Олександр Юрійович,Олександр,Юрійович,Третьяков,О.Ю.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 59/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",59,"член Народного Союзу ""Наша Україна"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в  місті Києві",http://itd.rada.gov.ua/mps/info/expage/5504/7,http://static.rada.gov.ua/dep_img6/nuns59.jpg,nuns59,1,20.03.1970,Вища
6454,9597,mp-but84_skl6,6,Триндюк Юрій Григорович,Юрій,Григорович,Триндюк,Ю.Г.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 84/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",84,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Севастополі",http://itd.rada.gov.ua/mps/info/expage/6454/7,http://static.rada.gov.ua/dep_img6/but84.jpg,but84,1,17.04.1968,Вища
5413,9343,mp-but157_skl6,6,Трофименко Вадим Всеволодович,Вадим,Всеволодович,Трофименко,В.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 157/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",157,"член партії ""Реформи і Порядок"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Запоріжжі",http://itd.rada.gov.ua/mps/info/expage/5413/7,http://static.rada.gov.ua/dep_img6/but157.jpg,but157,1,30.04.1961,Вища
8872,9422,mp-reg81_skl6,6,Тулуб Сергій Борисович,Сергій,Борисович,Тулуб,С.Б.,23.11.2007,16.04.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 81/",94,Партія регіонів,81,"член Партії регіонів,<br>освіта вища,<br>Міністр вугільної промисловості України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8872/7,http://static.rada.gov.ua/dep_img6/reg81.jpg,reg81,1,13.08.1953,Вища
5525,9229,mp-reg26_skl6,6,Турманов Віктор Іванович,Віктор,Іванович,Турманов,В.І.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 26/",94,Партія регіонів,26,"член Партії регіонів,<br>освіта вища,<br>народний депутат України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/5525/7,http://static.rada.gov.ua/dep_img6/reg26.jpg,reg26,1,15.08.1945,Вища
2086,9330,mp-but2_skl6,6,Турчинов Олександр Валентинович,Олександр,Валентинович,Турчинов,О.В.,23.11.2007,19.12.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 2/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",2,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>Перший заступник Секретаря Ради національної безпеки і оборони України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2086/7,http://static.rada.gov.ua/dep_img6/but2.jpg,but2,1,31.03.1964,Вища
3448,9220,mp-but147_skl6,6,Уколов Віктор Олександрович,Віктор,Олександрович,Уколов,В.О.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 147/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",147,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>керівник департаменту Виконавчого секретаріату Політради партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/3448/7,http://static.rada.gov.ua/dep_img6/but147.jpg,but147,1,07.10.1968,Вища
9540,9658,mp-but168_skl6,6,Унгурян Павло Якимович,Павло,Якимович,Унгурян,П.Я.,03.06.2008,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 168/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",168,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Одесі",http://itd.rada.gov.ua/mps/info/expage/9540/7,http://static.rada.gov.ua/dep_img6/but168.jpg,but168,1,12.11.1979,Вища
2073,9376,mp-but150_skl6,6,Філіпчук Георгій Георгійович,Георгій,Георгійович,Філіпчук,Г.Г.,23.11.2007,19.12.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 150/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",150,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>провідний науковий співробітник Інституту педагогічної освіти та освіти дорослих АПН України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2073/7,http://static.rada.gov.ua/dep_img6/but150.jpg,but150,1,19.12.1950,Вища
2169,9637,mp-but60_skl6,6,Філенко Володимир Пилипович,Володимир,Пилипович,Філенко,В.П.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 60/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",60,"член партії ""Реформи і Порядок"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2169/7,http://static.rada.gov.ua/dep_img6/but60.jpg,but60,1,11.10.1955,Вища
