id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,anketa_data,anketa_url,photo,photo_id,gender,birthday,nationality,education,academic,old_profession,old_post,old_member,awards_text,resignation_text
16402,mp-d167_skl2,2,Слободянюк Сергій Миколайович,Сергій,Миколайович,Слободянюк,С.М.,,24.12.1995,12.05.1998,"Ужгородський міський виборчий округ № 167, Закарпатська область",Ужгородський міський виборчий округ № 167,167,Закарпатська область,Безпартійний,0,Самовисування,"Облікова картка\nУжгородський міський (Закарпатська обл.) виборчий округ N 167\nПрізвище, ім'я, по батькові: Слободянюк Сергій Миколайович\nЧисло, місяць і рік народження: 08.12.65\nНаціональність: росіянин\nОсвіта: середня загальна\nПрофесія: немає професії за освітою\nПосада (заняття), місце роботи: заступник голови Ужгородської міської Ради народних депутатів\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=16402,http://static.rada.gov.ua/arhiv/DEPPHO2/D167.JPG,d167,1,08.12.1965,росіянин,середня загальна,не має,немає професії за освітою,заступник голови Ужгородської міської Ради народних депутатів,ні,,
6002,mp-d61_skl2,2,Смірнов Євген Леонідович,Євген,Леонідович,Смірнов,Є.Л.,,11.05.1994,12.05.1998,"Тульчинський виборчий округ № 61, Вінницька область",Тульчинський виборчий округ № 61,61,Вінницька область,Безпартійний,0,Самовисування,"Облікова картка\nТульчинський (Вінницька обл.) виборчий округ N 061\nПрізвище, ім'я, по батькові: Смірнов Євген Леонідович\nЧисло, місяць і рік народження: 09.01.47\nНаціональність: українець\nОсвіта: вища\nПрофесія: режисер\nПосада (заняття), місце роботи: режисер народного театру Тульчинського районного Будинку культури\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=6002,http://static.rada.gov.ua/arhiv/DEPPHO2/D61.JPG,d61,1,09.01.1947,українець,вища,не має,режисер,режисер народного театру Тульчинського районного Будинку культури,ні,,
39202,mp-d399_skl2,2,Снігач Андрій Прокопович,Андрій,Прокопович,Снігач,А.П.,,11.05.1994,12.05.1998,"Великолепетиський виборчий округ № 399, Херсонська область",Великолепетиський виборчий округ № 399,399,Херсонська область,Комуністична партія України,5,Комуністична партія України,"Облікова картка\nВеликолепетиський (Херсонська обл.) виборчий округ N 399\nПрізвище, ім'я, по батькові: Снігач Андрій Прокопович\nЧисло, місяць і рік народження: 20.06.48\nНаціональність: українець\nОсвіта: вища\nПрофесія: інженер-механік\nПосада (заняття), місце роботи: директор агроцентру ""Таврія-Айова"" міста Каховки\nЧи є членом політичної партії: Комуністична партія України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=39202,http://static.rada.gov.ua/arhiv/DEPPHO2/D399.JPG,d399,1,20.06.1948,українець,вища,не має,інженер-механік,"директор агроцентру ""Таврія-Айова"" міста Каховки",ні,,
17902,mp-d183_skl2,2,Соболєв Сергій Владиславович,Сергій,Владиславович,Соболєв,С.В.,,11.05.1994,12.05.1998,"Хортицький виборчий округ № 183, Запорізька область",Хортицький виборчий округ № 183,183,Запорізька область,*Партія демократичного відродження України (анульов.13.06.96),20,Партія демократичного відродження України,"Облікова картка\nХортицький (Запорізька обл.) виборчий округ N 183\nПрізвище, ім'я, по батькові: Соболєв Сергій Владиславович\nЧисло, місяць і рік народження: 05.09.61\nНаціональність: українець\nОсвіта: вища\nПрофесія: учитель\nПосада (заняття), місце роботи: член Комісії Верховної Ради України у питаннях законодавства і законності\nЧи є членом політичної партії: *Партія демократичного відродження України (анульов.13.06.96)\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: так",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=17902,http://static.rada.gov.ua/arhiv/DEPPHO2/D183.JPG,d183,1,05.09.1961,українець,вища,не має,учитель,член Комісії Верховної Ради України у питаннях законодавства і законності,так,,
30802,mp-d314_skl2,2,Сокерчак Вячеслав Михайлович,Вячеслав,Михайлович,Сокерчак,В.М.,,11.05.1994,12.05.1998,"Савранський виборчий округ № 314, Одеська область",Савранський виборчий округ № 314,314,Одеська область,Комуністична партія України,5,Комуністична партія України,"Облікова картка\nСавранський (Одеська обл.) виборчий округ N 314\nПрізвище, ім'я, по батькові: Сокерчак Вячеслав Михайлович\nЧисло, місяць і рік народження: 25.01.47\nНаціональність: українець\nОсвіта: вища\nПрофесія: економіст\nПосада (заняття), місце роботи: директор Балтського професійно-технічного училища N46\nЧи є членом політичної партії: Комуністична партія України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=30802,http://static.rada.gov.ua/arhiv/DEPPHO2/D314.JPG,d314,1,25.01.1947,українець,вища,не має,економіст,директор Балтського професійно-технічного училища N46,ні,,
16202,mp-d165_skl2,2,Спіженко Юрій Прокопович,Юрій,Прокопович,Спіженко,Ю.П.,,11.05.1994,12.05.1998,"Олевський виборчий округ № 165, Житомирська область",Олевський виборчий округ № 165,165,Житомирська область,Безпартійний,0,Самовисування,"Облікова картка\nОлевський (Житомирська обл.) виборчий округ N 165\nПрізвище, ім'я, по батькові: Спіженко Юрій Прокопович\nЧисло, місяць і рік народження: 06.06.50\nНаціональність: українець\nОсвіта: вища\nПрофесія: хірург\nПосада (заняття), місце роботи: міністр охорони здоров'я України\nЧи є членом політичної партії: ні\nВчений ступінь, звання: доктор медичних наук, академік Академії медичних наук\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=16202,http://static.rada.gov.ua/arhiv/DEPPHO2/D165.JPG,d165,1,06.06.1950,українець,вища,"доктор медичних наук, академік Академії медичних наук",хірург,міністр охорони здоров'я України,ні,,
3102,mp-d32_skl2,2,Старовойтова Галина Максимівна,Галина,Максимівна,Старовойтова,Г.М.,,11.05.1994,12.05.1998,"Красноперекопський виборчий округ № 32, Автономна Республіка Крим",Красноперекопський виборчий округ № 32,32,Автономна Республіка Крим,Безпартійний,0,Самовисування,"Облікова картка\nКрасноперекопський (Автономна Республіка Крим) виборчий округ N 032\nПрізвище, ім'я, по батькові: Старовойтова Галина Максимівна\nЧисло, місяць і рік народження: 20.11.40\nНаціональність: українка\nОсвіта: вища\nПрофесія: юрист\nПосада (заняття), місце роботи: прокурор міста Красноперекопська\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=3102,http://static.rada.gov.ua/arhiv/DEPPHO2/D32.JPG,d32,2,20.11.1940,українка,вища,не має,юрист,прокурор міста Красноперекопська,ні,,
25102,mp-d257_skl2,2,Степанов Михайло Володимирович,Михайло,Володимирович,Степанов,М.В.,,11.05.1994,12.05.1998,"Слов'яносербський виборчий округ № 257, Луганська область",Слов'яносербський виборчий округ № 257,257,Луганська область,Соціалістична партія України,2,Соціалістична партія України,"Облікова картка\nСлов'яносербський (Луганська обл.) виборчий округ N 257\nПрізвище, ім'я, по батькові: Степанов Михайло Володимирович\nЧисло, місяць і рік народження: 27.03.52\nНаціональність: українець\nОсвіта: вища\nПрофесія: учитель\nПосада (заняття), місце роботи: соціальний педагог середньої школи N2 міста Зимогір'я Слов'яносербського району Луганської області\nЧи є членом політичної партії: Соціалістична партія України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=25102,http://static.rada.gov.ua/arhiv/DEPPHO2/D257.JPG,d257,1,27.03.1952,українець,вища,не має,учитель,соціальний педагог середньої школи N2 міста Зимогір'я Слов'яносербського району Луганської області,ні,,
43002,mp-d439_skl2,2,Степанов Олександр Петрович,Олександр,Петрович,Степанов,О.П.,,11.05.1994,12.05.1998,"Деснянський виборчий округ № 439, Чернігівська область",Деснянський виборчий округ № 439,439,Чернігівська область,Безпартійний,0,Самовисування,"Облікова картка\nДеснянський (Чернігівська обл.) виборчий округ N 439\nПрізвище, ім'я, по батькові: Степанов Олександр Петрович\nЧисло, місяць і рік народження: 01.01.49\nНаціональність: росіянин\nОсвіта: вища\nПрофесія: інженер-технолог\nПосада (заняття), місце роботи: ректор Чернігівського інституту регіональної економіки і управління\nЧи є членом політичної партії: ні\nВчений ступінь, звання: доктор економічних наук\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=43002,http://static.rada.gov.ua/arhiv/DEPPHO2/D439.JPG,d439,1,01.01.1949,росіянин,вища,доктор економічних наук,інженер-технолог,ректор Чернігівського інституту регіональної економіки і управління,ні,,
23002,mp-d236_skl2,2,Степанов Петро Степанович,Петро,Степанович,Степанов,П.С.,,11.05.1994,12.05.1998,"Ватутінський виборчий округ № 236, Луганська область",Ватутінський виборчий округ № 236,236,Луганська область,Комуністична партія України,5,Комуністична партія України,"Облікова картка\nВатутінський (Луганська обл.) виборчий округ N 236\nПрізвище, ім'я, по батькові: Степанов Петро Степанович\nЧисло, місяць і рік народження: 10.10.37\nНаціональність: чуваш\nОсвіта: вища\nПрофесія: економіст, вчитель історії та суспільствознавства\nПосада (заняття), місце роботи: начальник бюро відділу кадрів виробничого об'єднання ""Луганськтепловоз""\nЧи є членом політичної партії: Комуністична партія України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=23002,http://static.rada.gov.ua/arhiv/DEPPHO2/D236.JPG,d236,1,10.10.1937,чуваш,вища,не має,"економіст, вчитель історії та суспільствознавства","начальник бюро відділу кадрів виробничого об'єднання ""Луганськтепловоз""",ні,,
8502,mp-d87_skl2,2,Степанюк Дмитро Петрович,Дмитро,Петрович,Степанюк,Д.П.,,11.05.1994,12.05.1998,"Дзержинський виборчий округ № 87, Дніпропетровська область",Дзержинський виборчий округ № 87,87,Дніпропетровська область,Безпартійний,0,Самовисування,"Облікова картка\nДзержинський (Дніпропетровська обл.) виборчий округ N 087\nПрізвище, ім'я, по батькові: Степанюк Дмитро Петрович\nЧисло, місяць і рік народження: 20.05.45\nНаціональність: українець\nОсвіта: вища\nПрофесія: інженер-електрик\nПосада (заняття), місце роботи: голова Дзержинської районної Ради народних депутатів міста Кривого Рогу\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=8502,http://static.rada.gov.ua/arhiv/DEPPHO2/D87.JPG,d87,1,20.05.1945,українець,вища,не має,інженер-електрик,голова Дзержинської районної Ради народних депутатів міста Кривого Рогу,ні,,
32502,mp-d331_skl2,2,Степенко Василь Іванович,Василь,Іванович,Степенко,В.І.,,11.05.1994,12.05.1998,"Полтавський виборчий округ № 331, Полтавська область",Полтавський виборчий округ № 331,331,Полтавська область,Селянська партія України,7,Селянська партія України,"Облікова картка\nПолтавський (Полтавська обл.) виборчий округ N 331\nПрізвище, ім'я, по батькові: Степенко Василь Іванович\nЧисло, місяць і рік народження: 28.11.48\nНаціональність: українець\nОсвіта: вища\nПрофесія: агроном-економіст\nПосада (заняття), місце роботи: голова колективного сільськогосподарського підприємства імені Воровського Полтавського району\nЧи є членом політичної партії: Селянська партія України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: так",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=32502,http://static.rada.gov.ua/arhiv/DEPPHO2/D331.JPG,d331,1,28.11.1948,українець,вища,не має,агроном-економіст,голова колективного сільськогосподарського підприємства імені Воровського Полтавського району,так,,
26702,mp-d273_skl2,2,Стецьків Тарас Степанович,Тарас,Степанович,Стецьків,Т.С.,,11.05.1994,12.05.1998,"Городоцький виборчий округ № 273, Львівська область",Городоцький виборчий округ № 273,273,Львівська область,Партія демократичного відродження України,20,Партія демократичного відродження України,"Облікова картка\nГородоцький (Львівська обл.) виборчий округ N 273\nПрізвище, ім'я, по батькові: Стецьків Тарас Степанович\nЧисло, місяць і рік народження: 07.06.64\nНаціональність: українець\nОсвіта: вища\nПрофесія: учитель\nПосада (заняття), місце роботи: член Комісії Верховної Ради України у питаннях законодавства і законності\nЧи є членом політичної партії: Партія демократичного відродження України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: так",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=26702,http://static.rada.gov.ua/arhiv/DEPPHO2/D273.JPG,d273,1,07.04.1964,українець,вища,не має,учитель,член Комісії Верховної Ради України у питаннях законодавства і законності,так,,
19602,mp-d201_1_skl2,2,Стецько Ярослава Йосипівна,Ярослава,Йосипівна,Стецько,Я.Й.,,02.03.1997,12.05.1998,"Надвірнянський виборчий округ № 201, Івано-Франківська область",Надвірнянський виборчий округ № 201,201,Івано-Франківська область,Конгрес Українських Націоналістів,18,Конгрес Українських Націоналістів,"Облікова картка\nНадвірнянський (Івано-Франківська обл.) виборчий округ N 201\nПрізвище, ім'я, по батькові: Стецько Ярослава Йосипівна\nЧисло, місяць і рік народження: 14.05.20\nНаціональність: українка\nОсвіта: вища\nПрофесія: політолог\nПосада (заняття), місце роботи: Голова Конгресу Українських Націоналістів\nЧи є членом політичної партії: Конгрес Українських Націоналістів\nВчений ступінь, звання: доктор юридичних наук, академік Академії педагогічних наук\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=19602,http://static.rada.gov.ua/arhiv/DEPPHO2/D201_1.JPG,d201_1,2,14.05.1920,українка,вища,"доктор юридичних наук, академік Академії педагогічних наук",політолог,Голова Конгресу Українських Націоналістів,ні,,
25002,mp-d256_skl2,2,Стешенко Олександр Миколайович,Олександр,Миколайович,Стешенко,О.М.,,11.05.1994,12.05.1998,"Сватівський виборчий округ № 256, Луганська область",Сватівський виборчий округ № 256,256,Луганська область,Комуністична партія України,5,Комуністична партія України,"Облікова картка\nСватівський (Луганська обл.) виборчий округ N 256\nПрізвище, ім'я, по батькові: Стешенко Олександр Миколайович\nЧисло, місяць і рік народження: 03.05.52\nНаціональність: українець\nОсвіта: вища\nПрофесія: інженер-механік\nПосада (заняття), місце роботи: голова Троїцької районної Ради народних депутатів Луганської області\nЧи є членом політичної партії: Комуністична партія України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: так",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=25002,http://static.rada.gov.ua/arhiv/DEPPHO2/D256.JPG,d256,1,03.05.1952,українець,вища,не має,інженер-механік,голова Троїцької районної Ради народних депутатів Луганської області,так,,
34302,mp-d349_skl2,2,Сторіжко Володимир Юхимович,Володимир,Юхимович,Сторіжко,В.Ю.,,11.05.1994,12.05.1998,"Шосткинський виборчий округ № 349, Сумська область",Шосткинський виборчий округ № 349,349,Сумська область,Безпартійний,0,Самовисування,"Облікова картка\nШосткинський (Сумська обл.) виборчий округ N 349\nПрізвище, ім'я, по батькові: Сторіжко Володимир Юхимович\nЧисло, місяць і рік народження: 26.10.35\nНаціональність: українець\nОсвіта: вища\nПрофесія: фізик\nПосада (заняття), місце роботи: директор Інституту прикладної фізики АН України\nЧи є членом політичної партії: ні\nВчений ступінь, звання: доктор фізико-математичних наук, член-кореспондент НАН\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=34302,http://static.rada.gov.ua/arhiv/DEPPHO2/D349.JPG,d349,1,26.10.1935,українець,вища,"доктор фізико-математичних наук, член-кореспондент НАН",фізик,директор Інституту прикладної фізики АН України,ні,,
6102,mp-d62_skl2,2,Стоян Олександр Миколайович,Олександр,Миколайович,Стоян,О.М.,,11.05.1994,12.05.1998,"Шаргородський виборчий округ № 62, Вінницька область",Шаргородський виборчий округ № 62,62,Вінницька область,Безпартійний,0,Самовисування,"Облікова картка\nШаргородський (Вінницька обл.) виборчий округ N 062\nПрізвище, ім'я, по батькові: Стоян Олександр Миколайович\nЧисло, місяць і рік народження: 02.05.43\nНаціональність: українець\nОсвіта: вища\nПрофесія: учитель\nПосада (заняття), місце роботи: голова Федерації профспілок України\nЧи є членом політичної партії: ні\nВчений ступінь, звання: доктор історичних наук, професор\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=6102,http://static.rada.gov.ua/arhiv/DEPPHO2/D62.JPG,d62,1,02.05.1943,українець,вища,"доктор історичних наук, професор",учитель,голова Федерації профспілок України,ні,,
5702,mp-d58_skl2,2,Стретович Володимир Миколайович,Володимир,Миколайович,Стретович,В.М.,,11.05.1994,12.05.1998,"Немирівський виборчий округ № 58, Вінницька область",Немирівський виборчий округ № 58,58,Вінницька область,Безпартійний,0,Самовисування,"Облікова картка\nНемирівський (Вінницька обл.) виборчий округ N 058\nПрізвище, ім'я, по батькові: Стретович Володимир Миколайович\nЧисло, місяць і рік народження: 19.05.58\nНаціональність: українець\nОсвіта: вища\nПрофесія: юрист\nПосада (заняття), місце роботи: старший науковий співробітник Інституту держави і права АН України\nЧи є членом політичної партії: ні\nВчений ступінь, звання: кандидат юридичних наук\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=5702,http://static.rada.gov.ua/arhiv/DEPPHO2/D58.JPG,d58,1,19.05.1958,українець,вища,кандидат юридичних наук,юрист,старший науковий співробітник Інституту держави і права АН України,ні,,
18002,mp-d184_skl2,2,Судницин Федір Семенович,Федір,Семенович,Судницин,Ф.С.,,11.05.1994,12.05.1998,"Шевченківський виборчий округ № 184, Запорізька область",Шевченківський виборчий округ № 184,184,Запорізька область,Безпартійний,0,Самовисування,"Облікова картка\nШевченківський (Запорізька обл.) виборчий округ N 184\nПрізвище, ім'я, по батькові: Судницин Федір Семенович\nЧисло, місяць і рік народження: 06.05.55\nНаціональність: росіянин\nОсвіта: вища\nПрофесія: інженер-механік\nПосада (заняття), місце роботи: інженер-технолог підприємства ""Мотор-Січ"" (місто Запоріжжя)\nЧи є членом політичної партії: ні\nВчений ступінь, звання: кандидат технічних наук\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=18002,http://static.rada.gov.ua/arhiv/DEPPHO2/D184.JPG,d184,1,06.05.1955,росіянин,вища,кандидат технічних наук,інженер-механік,"інженер-технолог підприємства ""Мотор-Січ"" (місто Запоріжжя)",ні,,
13902,mp-d142_skl2,2,Сургай Микола Сафонович,Микола,Сафонович,Сургай,М.С.,,11.05.1994,12.05.1998,"Торезький виборчий округ № 142, Донецька область",Торезький виборчий округ № 142,142,Донецька область,Безпартійний,0,Самовисування,"Облікова картка\nТорезький (Донецька обл.) виборчий округ N 142\nПрізвище, ім'я, по батькові: Сургай Микола Сафонович\nЧисло, місяць і рік народження: 20.11.33\nНаціональність: українець\nОсвіта: вища\nПрофесія: гірничий інженер\nПосада (заняття), місце роботи: голова Державного комітету України по вугільній промисловості\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=13902,http://static.rada.gov.ua/arhiv/DEPPHO2/D142.JPG,d142,1,20.11.1933,українець,вища,не має,гірничий інженер,голова Державного комітету України по вугільній промисловості,ні,,
37602,mp-d383_skl2,2,Суслов Віктор Іванович,Віктор,Іванович,Суслов,В.І.,,11.05.1994,12.05.1998,"Люботинський виборчий округ № 383, Харківська область",Люботинський виборчий округ № 383,383,Харківська область,Безпартійний,0,Самовисування,"Облікова картка\nЛюботинський (Харківська обл.) виборчий округ N 383\nПрізвище, ім'я, по батькові: Суслов Віктор Іванович\nЧисло, місяць і рік народження: 25.02.55\nНаціональність: росіянин\nОсвіта: вища\nПрофесія: економіст\nПосада (заняття), місце роботи: радник Прем'єр-міністра України\nЧи є членом політичної партії: ні\nВчений ступінь, звання: кандидат економічних наук, доцент\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=37602,http://static.rada.gov.ua/arhiv/DEPPHO2/D383.JPG,d383,1,25.02.1955,росіянин,вища,"кандидат економічних наук, доцент",економіст,радник Прем'єр-міністра України,ні,,
26102,mp-d267_skl2,2,Танюк Леонід (Лесь) Степанович,Леонід(Лесь),Степанович,Танюк,Л.С.,Танюк Леонід Степанович,11.05.1994,12.05.1998,"Дрогобицький міський виборчий округ № 267, Львівська область",Дрогобицький міський виборчий округ № 267,267,Львівська область,Народний Рух України,1,Народний Рух України,"Облікова картка\nДрогобицький міський (Львівська обл.) виборчий округ N 267\nПрізвище, ім'я, по батькові: Танюк Леонід (Лесь) Степанович\nЧисло, місяць і рік народження: 08.07.38\nНаціональність: українець\nОсвіта: вища\nПрофесія: режисер\nПосада (заняття), місце роботи: голова Комісії Верховної Ради України з питань культури та духовного відродження\nЧи є членом політичної партії: Народний Рух України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: так",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=26102,http://static.rada.gov.ua/arhiv/DEPPHO2/D267.JPG,d267,1,08.07.1938,українець,вища,не має,режисер,голова Комісії Верховної Ради України з питань культури та духовного відродження,так,,
17602,mp-d180_skl2,2,Таран Микола Васильович,Микола,Васильович,Таран,М.В.,,11.05.1994,12.05.1998,"Леваневський виборчий округ № 180, Запорізька область",Леваневський виборчий округ № 180,180,Запорізька область,Комуністична партія України,5,Комуністична партія України,"Облікова картка\nЛеваневський (Запорізька обл.) виборчий округ N 180\nПрізвище, ім'я, по батькові: Таран Микола Васильович\nЧисло, місяць і рік народження: 12.10.53\nНаціональність: українець\nОсвіта: вища\nПрофесія: вчений зоотехнік\nПосада (заняття), місце роботи: начальник бюро підприємства ""Мотор-Січ"" (місто Запоріжжя)\nЧи є членом політичної партії: Комуністична партія України\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=17602,http://static.rada.gov.ua/arhiv/DEPPHO2/D180.JPG,d180,1,12.10.1953,українець,вища,не має,вчений зоотехнік,"начальник бюро підприємства ""Мотор-Січ"" (місто Запоріжжя)",ні,,
31502,mp-d321_skl2,2,Таран (Терен) Віктор Васильович,Віктор,Васильович,Таран (Терен),В.В.,Таран Віктор Васильович,11.05.1994,12.05.1998,"Кременчуцький-Автозаводський виборчий округ № 321, Полтавська область",Кременчуцький-Автозаводський виборчий округ № 321,321,Полтавська область,Безпартійний,0,Самовисування,"Облікова картка\nКременчуцький-Автозаводський (Полтавська обл.) виборчий округ N 321\nПрізвище, ім'я, по батькові: Таран (Терен) Віктор Васильович\nЧисло, місяць і рік народження: 09.07.41\nНаціональність: українець\nОсвіта: вища\nПрофесія: інженер-електронник\nПосада (заняття), місце роботи: головний редактор журналу ""Розбудова держави"" (місто Київ)\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=31502,http://static.rada.gov.ua/arhiv/DEPPHO2/D321.JPG,d321,1,09.07.1941,українець,вища,не має,інженер-електронник,"головний редактор журналу ""Розбудова держави"" (місто Київ)",ні,,
36502,mp-d372_skl2,2,Таранов Олег Вадимович,Олег,Вадимович,Таранов,О.В.,,11.05.1994,12.05.1998,"Комсомольський виборчий округ № 372, Харківська область",Комсомольський виборчий округ № 372,372,Харківська область,Безпартійний,0,Самовисування,"Облікова картка\nКомсомольський (Харківська обл.) виборчий округ N 372\nПрізвище, ім'я, по батькові: Таранов Олег Вадимович\nЧисло, місяць і рік народження: 08.08.55\nНаціональність: росіянин\nОсвіта: вища\nПрофесія: інженер шляхів сполучення\nПосада (заняття), місце роботи: президент Українсько-Сибірської інвестиційної корпорації (місто Харків)\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=36502,http://static.rada.gov.ua/arhiv/DEPPHO2/D372.JPG,d372,1,08.08.1955,росіянин,вища,не має,інженер шляхів сполучення,президент Українсько-Сибірської інвестиційної корпорації (місто Харків),ні,,
12902,mp-d132_skl2,2,Татаринов Анатолій Арефійович,Анатолій,Арефійович,Татаринов,А.А.,,11.05.1994,12.05.1998,"Макіївський-Совєтський виборчий округ № 132, Донецька область",Макіївський-Совєтський виборчий округ № 132,132,Донецька область,Безпартійний,0,Самовисування,"Облікова картка\nМакіївський-Совєтський (Донецька обл.) виборчий округ N 132\nПрізвище, ім'я, по батькові: Татаринов Анатолій Арефійович\nЧисло, місяць і рік народження: 24.10.47\nНаціональність: українець\nОсвіта: вища\nПрофесія: гірничий інженер\nПосада (заняття), місце роботи: начальник Совєтського шахтобудівельного управління тресту ""Макіїввуглебуд""\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=12902,http://static.rada.gov.ua/arhiv/DEPPHO2/D132.JPG,d132,1,24.10.1947,українець,вища,не має,гірничий інженер,"начальник Совєтського шахтобудівельного управління тресту ""Макіїввуглебуд""",ні,,
18302,mp-d187_skl2,2,Терець Валерій Миколайович,Валерій,Миколайович,Терець,В.М.,,31.07.1994,12.05.1998,"Токмацький виборчий округ № 187, Запорізька область",Токмацький виборчий округ № 187,187,Запорізька область,Безпартійний,0,Самовисування,"Облікова картка\nТокмацький (Запорізька обл.) виборчий округ N 187\nПрізвище, ім'я, по батькові: Терець Валерій Миколайович\nЧисло, місяць і рік народження: 10.12.53\nНаціональність: українець\nОсвіта: вища\nПрофесія: інженер-механік\nПосада (заняття), місце роботи: директор хлібної бази N74 міста Молочанська Запорізької області\nЧи є членом політичної партії: ні\nВчений ступінь, звання: не має\nЧи обирався раніше депутатом до Верховної Ради України: ні",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=18302,http://static.rada.gov.ua/arhiv/DEPPHO2/D187.JPG,d187,1,10.12.1953,українець,вища,не має,інженер-механік,директор хлібної бази N74 міста Молочанська Запорізької області,ні,,
