id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,nationality,education,old_profession,old_post,posts_text,post_name,department_name,factions_text,resignation_text
329503,mp-d425_skl3,3,Савенко Михайло Михайлович,Михайло,Михайлович,Савенко,М.М.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Прогресивна соціалістична партія України /№ у списку - 5/",Багатомандатний загальнодержавний виборчий округ,0,,Прогресивна соціалістична партія України,54,Прогресивна соціалістична партія України,5,"Багатомандатний загальнодержавний виборчий округ, ПСПУ\nПрізвище, ім'я, по батькові: Савенко Михайло Михайлович\nДата народження: 17/11/1949\nНаціональність: українець\nОсвіта: вища\nСпеціальність: лікарь\nПопереднє місце роботи: Приватна лікарняна практика за ліцензією Міністерства охорони здоров""я ) 9440-юр від 09.02.95 /терапевтична діяльність та кардиологія/\nПартійність (на момент виборів): Прогресивна соціалістична партія України\nКомітет: Комітет з питань охорони здоров'я, материнства та дитинства\nПосада в комітеті: Член Комітету\nФракція: Фракція партії ""Трудова Україна""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=329503,http://static.rada.gov.ua/arhiv/DEPPHO3/D425.JPG,d425,1,17.11.1949,українець,вища,лікарь,Приватна лікарняна практика за ліцензією Міністерства охорони здоров'я) 9440-юр від 09.02.95 /терапевтична діяльність та кардиологія/,"Член Комітету з питань охорони здоров'я, материнства та дитинства",Член Комітету,"Комітет з питань охорони здоров'я, материнства та дитинства","Фракція партії ""Трудова Україна""",
562503,mp-d171_skl3,3,Салигін Васілій Вікторовіч,Василь,Вікторович,Салигін,В.В.,12.05.1998,14.05.2002,"Виборчий округ № 171, Харківська область",Виборчий округ № 171,171,Харківська область,Безпартійний,0,Самовисування,,"Виборчий округ N 171\nПрізвище, ім'я, по батькові: Салигін Василь Вікторович\nДата народження: 02/06/57\nОсвіта: вища\nСпеціальність: економіст\nПопереднє місце роботи: Голова товариства агропромислової фірми ""Відродження""\nПартійність (на момент виборів): Позапартійний\nКомітет: Комітет з питань паливно-енергетичного комплексу, ядерної політики та ядерної безпеки\nПосада в комітеті: Заступник голови комітету\nФракція: Фракція Народно Демократичної партії",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=562503,http://static.rada.gov.ua/arhiv/DEPPHO3/D171.JPG,d171,1,02.06.1957,,вища,економіст,"Голова товариства агропромислової фірми ""Відродження""","Заступник голови Комітету з питань паливно-енергетичного комплексу, ядерної політики та ядерної безпеки",Заступник голови комітету,"Комітет з питань паливно-енергетичного комплексу, ядерної політики та ядерної безпеки",Фракція Народно-демократичної партії,
701303,mp-d221_skl3,3,Салій Іван Миколайович,Іван,Миколайович,Салій,І.М.,05.07.2000,14.05.2002,"Виборчий округ № 221, м. Київ",Виборчий округ № 221,221,м. Київ,Безпартійний,0,Самовисування,,"Виборчий округ N 221\nПрізвище, ім'я, по батькові: Салій Іван Миколайович\nДата народження: 1943\nОсвіта: вища\nСпеціальність: інженер\nПопереднє місце роботи: заступник голови Київської міської державної адміністрації, голова комітету транспорту\nПартійність (на момент виборів): Позапартійний\nКомітет: Комітет з питань будівництва, транспорту і зв'язку\nПосада в комітеті: Член Комітету\nФракція: Фракція партії ""Єдність""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=701303,http://static.rada.gov.ua/arhiv/DEPPHO3/D221.JPG,d221,1,02.11.1943,,вища,інженер,"заступник голови Київської міської державної адміністрації, голова комітету транспорту","Член Комітету з питань будівництва, транспорту і зв'язку",Член Комітету,"Комітет з питань будівництва, транспорту і зв'язку","Фракція партії ""Єдність""",
174103,mp-d375_skl3,3,Самойленко Юрій Іванович,Юрій,Іванович,Самойленко,Ю.І.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Партія Зелених України /№ у списку - 5/",Багатомандатний загальнодержавний виборчий округ,0,,Партія Зелених України,51,Партія Зелених України,5,"Багатомандатний загальнодержавний виборчий округ, ПЗУ\nПрізвище, ім'я, по батькові: Самойленко Юрій Іванович\nДата народження: 26/07/ 1949\nНаціональність: українець\nОсвіта: вища\nСпеціальність: інженер\nПопереднє місце роботи: Голова асоціації ""Зелений світ""\nПартійність (на момент виборів): Партія Зелених України\nКомітет: Комітет з питань екологічної політики, природокористування та ліквідації наслідків Чорнобильської катастрофи\nПосада в комітеті: Голова Комітету\nФракція: Фракція партії Зелених України",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=174103,http://static.rada.gov.ua/arhiv/DEPPHO3/D375.JPG,d375,1,26.07.1949,українець,вища,інженер,"Голова асоціації ""Зелений світ""","Голова Комітету з питань екологічної політики, природокористування та ліквідації наслідків Чорнобильської катастрофи",Голова Комітету,"Комітет з питань екологічної політики, природокористування та ліквідації наслідків Чорнобильської катастрофи",Фракція партії Зелених України,
33503,mp-d257_skl3,3,Самойлик Катерина Семенівна,Катерина,Семенівна,Самойлик,К.С.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 34/",Багатомандатний загальнодержавний виборчий округ,0,,Комуністична партія України,5,Комуністична партія України,34,"Багатомандатний загальнодержавний виборчий округ, КПУ\nПрізвище, ім'я, по батькові: Самойлик Катерина Семенівна\nДата народження: 20/12/51\nНаціональність: росіянка\nОсвіта: вища\nСпеціальність: вчитель російської мови та літератури\nПопереднє місце роботи: Народний депутат України 13-го скликання\nПартійність (на момент виборів): Комуністична партія України\nКомітет: Комітет з питань молодіжної політики, фізичної культури, спорту і туризму\nПосада в комітеті: Заступник голови комітету\nФракція: Фракція Комуністичної партії України",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=33503,http://static.rada.gov.ua/arhiv/DEPPHO3/D257.JPG,d257,2,20.12.1951,росіянка,вища,вчитель російської мови та літератури,Народний депутат України 13-го скликання,"Заступник голови Комітету з питань молодіжної політики, фізичної культури, спорту і туризму",Заступник голови комітету,"Комітет з питань молодіжної політики, фізичної культури, спорту і туризму",Фракція Комуністичної партії України,
2403,mp-d361_skl3,3,Сас Сергій Володимирович,Сергій,Володимирович,Сас,С.В.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок Соціалістичної партії України та Селянської партії України ""За правду, за народ, за Україну!"" /№ у списку - 24/",Багатомандатний загальнодержавний виборчий округ,0,,Селянська партія України,55,"Виборчий блок Соціалістичної партії України та Селянської партії України ""За правду, за народ, за Україну""",24,"Багатомандатний загальнодержавний виборчий округ, ВБ СПУ та СелПУ\nПрізвище, ім'я, по батькові: Сас Сергій Володимирович\nДата народження: 07/08/57\nНаціональність: українець\nОсвіта: вища\nСпеціальність: ветеринарний лікар, юрист\nПопереднє місце роботи: Народний депутат України 13-го скликання\nПартійність (на момент виборів): Селянська партія України\nКомітет: Комітет з питань Регламенту, депутатської етики та організації роботи Верховної Ради України\nПосада в комітеті: Перший заступник голови комітету\nФракція: Фракція ""Батьківщина""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=2403,http://static.rada.gov.ua/arhiv/DEPPHO3/D361.JPG,d361,1,07.08.1957,українець,вища,"ветеринарний лікар, юрист",Народний депутат України 13-го скликання,"Перший заступник голови Комітету з питань Регламенту, депутатської етики та організації роботи Верховної Ради України",Перший заступник голови комітету,"Комітет з питань Регламенту, депутатської етики та організації роботи Верховної Ради України","Фракція ""Батьківщина""",
111603,mp-d30_skl3,3,Сафронов Станіслав Олександрович,Станіслав,Олександрович,Сафронов,С.О.,12.05.1998,14.05.2002,"Виборчий округ № 30, Дніпропетровська область",Виборчий округ № 30,30,Дніпропетровська область,"Всеукраїнське об'єднання ""Громада""",52,"Всеукраїнське об'єднання ""Громада""",,"Виборчий округ N 30\nПрізвище, ім'я, по батькові: Сафронов Станіслав Олександрович\nДата народження: 17/06/56\nНаціональність: росіянин\nОсвіта: вища\nСпеціальність: економіст\nПопереднє місце роботи: Голова ради ЗАТ ""Дніпродзержинський завод продтоварів""\nПартійність (на момент виборів): Всеукраїнське об'єднання ""Громада""\nКомітет: Комітет з питань економічної політики, управління народним господарством, власності та інвестицій\nПосада в комітеті: Член Комітету\nФракція: Не входить до складу фракцій",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=111603,http://static.rada.gov.ua/arhiv/DEPPHO3/D30.JPG,d30,1,17.06.1956,росіянин,вища,економіст,"Голова ради ЗАТ ""Дніпродзержинський завод продтоварів""","Член Комітету з питань економічної політики, управління народним господарством, власності та інвестицій",Член Комітету,"Комітет з питань економічної політики, управління народним господарством, власності та інвестицій",Не входить до складу фракцій,
119903,mp-d406_skl3,3,Сахно Юрій Петрович,Юрій,Петрович,Сахно,Ю.П.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Народно-демократична партія /№ у списку - 20/",Багатомандатний загальнодержавний виборчий округ,0,,Народно-демократична партія,56,Народно-демократична партія,20,"Багатомандатний загальнодержавний виборчий округ, НДП\nПрізвище, ім'я, по батькові: Сахно Юрій Петрович\nДата народження: 27/03/1954\nНаціональність: Українець\nОсвіта: вища\nСпеціальність: географ-гідролог\nПопереднє місце роботи: Завідувач відділом Секретаріату Народно-демократичної партії України\nПартійність (на момент виборів): Народно - демократична партія\nКомітет: Комітет у закордонних справах\nПосада в комітеті: Член Комітету\nФракція: Фракція ""Яблуко""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=119903,http://static.rada.gov.ua/arhiv/DEPPHO3/D406.JPG,d406,1,27.03.1954,українець,вища,географ-гідролог,Завідувач відділом Секретаріату Народно-демократичної партії України,Член Комітету у закордонних справах,Член Комітету,Комітет у закордонних справах,"Фракція ""Яблуко""",
2503,mp-d362_skl3,3,Сацюк Володимир Миколайович,Володимир,Миколайович,Сацюк,В.М.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок Соціалістичної партії України та Селянської партії України ""За правду, за народ, за Україну!"" /№ у списку - 25/",Багатомандатний загальнодержавний виборчий округ,0,,Безпартійний,55,"Виборчий блок Соціалістичної партії України та Селянської партії України ""За правду, за народ, за Україну""",25,"Багатомандатний загальнодержавний виборчий округ, ВБ СПУ та СелПУ\nПрізвище, ім'я, по батькові: Сацюк Володимир Миколайович\nДата народження: 11/03/63\nНаціональність: українець\nОсвіта: вища\nСпеціальність: референт-перекладач\nПопереднє місце роботи: Голова правління, президент ЗАТ ""Укррос""\nПартійність (на момент виборів): Позапартійний\nКомітет: Комітет з питань національної безпеки і оборони\nПосада в комітеті: Член Комітету\nФракція: Фракція партії ""Демократичний союз""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=2503,http://static.rada.gov.ua/arhiv/DEPPHO3/D362.JPG,d362,1,11.03.1963,українець,вища,референт-перекладач,"Голова правління, президент ЗАТ ""Укррос""",Член Комітету з питань національної безпеки і оборони,Член Комітету,Комітет з питань національної безпеки і оборони,"Фракція партії ""Демократичний союз""",
515303,mp-d22_skl3,3,Свирида Олександр Миколайович,Олександр,Миколайович,Свирида,О.М.,12.05.1998,14.05.2002,"Виборчий округ № 22, Волинська область",Виборчий округ № 22,22,Волинська область,Демократична партія України,16,Демократична партія України,,"Виборчий округ N 022\nПрізвище, ім'я, по батькові: Свирида Олександр Миколайович\nДата народження: 08/07/1967\nОсвіта: вища\nСпеціальність: інженер-механік\nПопереднє місце роботи: Голова правління відкритого акціонерного товариства ""Волиньхолдінг""\nПартійність (на момент виборів): Демократична партія України\nКомітет: Комітет з питань бюджету\nПосада в комітеті: Член Комітету\nФракція: Фракція партії ""Трудова Україна""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=515303,http://static.rada.gov.ua/arhiv/DEPPHO3/D22.JPG,d22,1,08.07.1967,,вища,інженер-механік,"Голова правління відкритого акціонерного товариства ""Волиньхолдінг""",Член Комітету з питань бюджету,Член Комітету,Комітет з питань бюджету,"Фракція партії ""Трудова Україна""",
3303,mp-d370_skl3,3,Семенюк Валентина Петрівна,Валентина,Петрівна,Семенюк,В.П.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок Соціалістичної партії України та Селянської партії України ""За правду, за народ, за Україну!"" /№ у списку - 33/",Багатомандатний загальнодержавний виборчий округ,0,,Соціалістична партія України,55,"Виборчий блок Соціалістичної партії України та Селянської партії України ""За правду, за народ, за Україну""",33,"Багатомандатний загальнодержавний виборчий округ, ВБ СПУ та СелПУ\nПрізвище, ім'я, по батькові: Семенюк Валентина Петрівна\nЧисло, місяць і рік народження: 04/06/1957\nОсвіта: вища\nСпеціальність: економіст\nПопереднє місце роботи: Народний депутат України, секретар Комітету Верховної Ради України з питань АПК, земельних ресурсів та соціального розвитку села\nПартійність (на момент виборів): Соціалістична партія України\nКомітет: Комітет з питань аграрної політики та земельних відносин\nПосада в комітеті: Член Комітету\nФракція: Фракція Соціалістичної партії України",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=3303,http://static.rada.gov.ua/arhiv/DEPPHO3/D370.JPG,d370,2,04.06.1957,,вища,економіст,"Народний депутат України, секретар Комітету Верховної Ради України з питань АПК, земельних ресурсів та соціального розвитку села",Член Комітету з питань аграрної політики та земельних відносин,Член Комітету,Комітет з питань аграрної політики та земельних відносин,Фракція Соціалістичної партії України,
567603,mp-d168_skl3,3,Семиноженко Володимир Петрович,Володимир,Петрович,Семиноженко,В.П.,12.05.1998,20.12.2001,"Виборчий округ № 168, Харківська область",Виборчий округ № 168,168,Харківська область,Безпартійний,0,Самовисування,,"Дата вибуття: 20/грудень /2001\nВиборчий округ N 168\nПрізвище, ім'я, по батькові: Семиноженко Володимир Петрович\nДата народження: 09/06/50\nНаціональність: українець\nОсвіта: вища\nСпеціальність: інженер-фізик\nПопереднє місце роботи: Народний депутат України 13-го скликання\nПартійність (на момент виборів): Позапартійний\nКомітет: Комітет з питань бюджету\nПосада в комітеті: Член Комітету\nФракція: Фракція ""Регіони України""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=567603,http://static.rada.gov.ua/arhiv/DEPPHO3/D168.JPG,d168,1,09.06.1950,українець,вища,інженер-фізик,Народний депутат України 13-го скликання,Член Комітету з питань бюджету,Член Комітету,Комітет з питань бюджету,"Фракція ""Регіони України""",Дата вибуття: 20.12.2001
679103,mp-d101_1_skl3,3,Сергієнко Олександр Іванович,Олександр,Іванович,Сергієнко,О.І.,15.01.1999,14.05.2002,"Виборчий округ № 101, Кіровоградська область",Виборчий округ № 101,101,Кіровоградська область,Безпартійний,0,Самовисування,,"Виборчий округ N 101\nПрізвище, ім'я, по батькові: Сергієнко Олександр Іванович\nДата народження: 19/10/1947\nОсвіта: вища\nСпеціальність: інженер електронної техніки\nПопереднє місце роботи: Генеральний директор товариства з обмеженою відповідальністю з іноземними інвестиціями ""Український республіканський творчо-виробничий центр ""Сигма""\nКомітет: Комітет з питань боротьби з організованою злочинністю і корупцією\nПосада в комітеті: Член Комітету\nФракція: Фракція партії ""Єдність""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=679103,http://static.rada.gov.ua/arhiv/DEPPHO3/D101_1.JPG,d101_1,1,19.10.1947,,вища,інженер електронної техніки,"Генеральний директор товариства з обмеженою відповідальністю з іноземними інвестиціями ""Український республіканський творчо-виробничий центр ""Сигма""",Член Комітету з питань боротьби з організованою злочинністю і корупцією,Член Комітету,Комітет з питань боротьби з організованою злочинністю і корупцією,"Фракція партії ""Єдність""",
330103,mp-d431_skl3,3,Сидорчук Михайло Юрійович,Михайло,Юрійович,Сидорчук,М.Ю.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Прогресивна соціалістична партія України /№ у списку - 11/",Багатомандатний загальнодержавний виборчий округ,0,,Прогресивна соціалістична партія України,54,Прогресивна соціалістична партія України,11,"Багатомандатний загальнодержавний виборчий округ, ПСПУ\nПрізвище, ім'я, по батькові: Сидорчук Михайло Юрійович\nДата народження: 04/08/1951\nНаціональність: українець\nОсвіта: вища\nСпеціальність: вчітель математики та фізики\nПопереднє місце роботи: Помічник-консультант народного депутата України\nПартійність (на момент виборів): Прогресивна соціалістична партія України\nКомітет: Комітет з питань державного будівництва та місцевого самоврядування\nПосада в комітеті: Секретар Комітету\nФракція: Не входить до складу фракцій",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=330103,http://static.rada.gov.ua/arhiv/DEPPHO3/D431.JPG,d431,1,04.08.1951,українець,вища,вчітель математики та фізики,Помічник-консультант народного депутата України,Секретар Комітету з питань державного будівництва та місцевого самоврядування,Секретар Комітету,Комітет з питань державного будівництва та місцевого самоврядування,Не входить до складу фракцій,
31403,mp-d236_skl3,3,Сизенко Юрій Павлович,Юрій,Павлович,Сизенко,Ю.П.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 13/",Багатомандатний загальнодержавний виборчий округ,0,,Комуністична партія України,5,Комуністична партія України,13,"Багатомандатний загальнодержавний виборчий округ, КПУ\nПрізвище, ім'я, по батькові: Сизенко Юрій Павлович\nДата народження: 19/01/56\nНаціональність: українець\nОсвіта: середня\nСпеціальність: слюсар-електрик\nПопереднє місце роботи: Народний депутат України 13-го скликання\nПартійність (на момент виборів): Комуністична партія України\nКомітет: Комітет з питань молодіжної політики, фізичної культури, спорту і туризму\nПосада в комітеті: Член Комітету\nФракція: Фракція Комуністичної партії України",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=31403,http://static.rada.gov.ua/arhiv/DEPPHO3/D236.JPG,d236,1,19.01.1956,українець,середня,слюсар-електрик,Народний депутат України 13-го скликання,"Член Комітету з питань молодіжної політики, фізичної культури, спорту і туризму",Член Комітету,"Комітет з питань молодіжної політики, фізичної культури, спорту і туризму",Фракція Комуністичної партії України,
30203,mp-d226_skl3,3,Симоненко Петро Миколайович,Петро,Миколайович,Симоненко,П.М.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 1/",Багатомандатний загальнодержавний виборчий округ,0,,Комуністична партія України,5,Комуністична партія України,1,"Багатомандатний загальнодержавний виборчий округ, КПУ\nПрізвище, ім'я, по батькові: Симоненко Петро Миколайович\nДата народження: 01/08/52\nНаціональність: українець\nОсвіта: вища\nСпеціальність: гірничий інженер-електромеханік\nПопереднє місце роботи: народний депутат України, член Комітету Верховної Ради України з питань духовності і культури, Перший секретар Центрального Комітету Комуністичної партії України\nПартійність (на момент виборів): Комуністична партія України\nКомітет: Комітет з питань правової політики\nПосада в комітеті: Член Комітету\nФракція: Фракція Комуністичної партії України",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=30203,http://static.rada.gov.ua/arhiv/DEPPHO3/D226.JPG,d226,1,01.08.1952,українець,вища,гірничий інженер-електромеханік,"народний депутат України, член Комітету Верховної Ради України з питань духовності і культури, Перший секретар Центрального Комітету Комуністичної партії України",Член Комітету з питань правової політики,Член Комітету,Комітет з питань правової політики,Фракція Комуністичної партії України,
35103,mp-d272_skl3,3,Синенко Світлана Іванівна,Світлана,Іванівна,Синенко,С.І.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 50/",Багатомандатний загальнодержавний виборчий округ,0,,Комуністична партія України,5,Комуністична партія України,50,"Багатомандатний загальнодержавний виборчий округ, КПУ\nПрізвище, ім'я, по батькові: Синенко Світлана Іванівна\nДата народження: 09/01/64\nНаціональність: українка\nОсвіта: вища\nСпеціальність: вчитель історії\nПопереднє місце роботи: електромонтер ""Полтавобленерго""\nПартійність (на момент виборів): Комуністична партія України\nКомітет: Комітет з питань охорони здоров'я, материнства та дитинства\nПосада в комітеті: Секретар Комітету\nФракція: Фракція партії ""Трудова Україна""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=35103,http://static.rada.gov.ua/arhiv/DEPPHO3/D272.JPG,d272,2,09.01.1964,українка,вища,вчитель історії,"електромонтер ""Полтавобленерго""","Секретар Комітету з питань охорони здоров'я, материнства та дитинства",Секретар Комітету,"Комітет з питань охорони здоров'я, материнства та дитинства","Фракція партії ""Трудова Україна""",
118303,mp-d200_skl3,3,Сирота Михайло Дмитрович,Михайло,Дмитрович,Сирота,М.Д.,12.05.1998,14.05.2002,"Виборчий округ № 200, Черкаська область",Виборчий округ № 200,200,Черкаська область,Народно-демократична партія,56,Народно-демократична партія,,"Виборчий округ N 200\nПрізвище, ім'я, по батькові: Сирота Михайло Дмитрович\nДата народження: 17/07/56\nНаціональність: українець\nОсвіта: вища\nСпеціальність: інженер-будівельник\nПопереднє місце роботи: Народний депутат України 13-го скликання\nПартійність (на момент виборів): Народно - демократична партія\nКомітет: Комітет з питань боротьби з організованою злочинністю і корупцією\nПосада в комітеті: Член Комітету\nФракція: Фракція партії ""Єдність""",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=118303,http://static.rada.gov.ua/arhiv/DEPPHO3/D200.JPG,d200,1,17.07.1956,українець,вища,інженер-будівельник,Народний депутат України 13-го скликання,Член Комітету з питань боротьби з організованою злочинністю і корупцією,Член Комітету,Комітет з питань боротьби з організованою злочинністю і корупцією,"Фракція партії ""Єдність""",
119603,mp-d403_skl3,3,Ситник Костянтин Меркурійович,Костянтин,Меркурійович,Ситник,К.М.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Народно-демократична партія /№ у списку - 17/",Багатомандатний загальнодержавний виборчий округ,0,,Безпартійний,56,Народно-демократична партія,17,"Багатомандатний загальнодержавний виборчий округ, НДП\nПрізвище, ім'я, по батькові: Ситник Костянтин Меркурійович\nДата народження: 03/06/1926\nНаціональність: українець\nОсвіта: вища\nСпеціальність: Еколог, біолог\nПопереднє місце роботи: Директор Інституту ботаніки НАН України\nПартійність (на момент виборів): позапартійний\nКомітет: Комітет з питань науки і освіти\nПосада в комітеті: Член Комітету\nФракція: Не входить до складу фракцій",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=119603,http://static.rada.gov.ua/arhiv/DEPPHO3/D403.JPG,d403,1,03.06.1926,українець,вища,"Еколог, біолог",Директор Інституту ботаніки НАН України,Член Комітету з питань науки і освіти,Член Комітету,Комітет з питань науки і освіти,Не входить до складу фракцій,
55703,mp-d331_skl3,3,Сігал Євген Якович,Євген,Якович,Сігал,Є.Я.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Народний Рух України /№ у списку - 31/",Багатомандатний загальнодержавний виборчий округ,0,,Народний Рух України,1,Народний Рух України,31,"Багатомандатний загальнодержавний виборчий округ, НРУ\nПрізвище, ім'я, по батькові: Сігал Євген Якович\nДата народження: 09/05/55\nОсвіта: вища\nСпеціальність: інженер-механік\nПопереднє місце роботи: Голова правління концерну ""Комплекс""\nПартійність (на момент виборів): Народний Рух України\nКомітет: Комітет з питань аграрної політики та земельних відносин\nПосада в комітеті: Заступник голови комітету\nФракція: Фракція Соціал-демократичної партії України (об'єднаної)",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=55703,http://static.rada.gov.ua/arhiv/DEPPHO3/D331.JPG,d331,1,09.05.1955,,вища,інженер-механік,"Голова правління концерну ""Комплекс""",Заступник голови Комітету з питань аграрної політики та земельних відносин,Заступник голови комітету,Комітет з питань аграрної політики та земельних відносин,Фракція Соціал-демократичної партії України (об'єднаної),
34703,mp-d268_skl3,3,Сімонов Володимир Дмитрович,Володимир,Дмитрович,Сімонов,В.Д.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 46/",Багатомандатний загальнодержавний виборчий округ,0,,Комуністична партія України,5,Комуністична партія України,46,"Багатомандатний загальнодержавний виборчий округ, КПУ\nПрізвище, ім'я, по батькові: Сімонов Володимир Дмитрович\nДата народження: 27/09/47\nНаціональність: росіянин\nОсвіта: вища\nСпеціальність: інженер-механік\nПопереднє місце роботи: Консультант Фракції ""Комуністи України за соціальну справедливість і народовладдя"" у Верховній Раді України\nПартійність (на момент виборів): Комуністична партія України\nКомітет: Комітет з питань національної безпеки і оборони\nПосада в комітеті: Член Комітету\nФракція: Фракція Комуністичної партії України",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=34703,http://static.rada.gov.ua/arhiv/DEPPHO3/D268.JPG,d268,1,27.09.1947,росіянин,вища,інженер-механік,"Консультант Фракції ""Комуністи України за соціальну справедливість і народовладдя"" у Верховній Раді України",Член Комітету з питань національної безпеки і оборони,Член Комітету,Комітет з питань національної безпеки і оборони,Фракція Комуністичної партії України,
38503,mp-d298_skl3,3,Сінченко Сергій Григорович,Сергій,Григорович,Сінченко,С.Г.,12.05.1998,14.05.2002,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 84/",Багатомандатний загальнодержавний виборчий округ,0,,Безпартійний,5,Комуністична партія України,84,"Багатомандатний загальнодержавний виборчий округ, КПУ\nПрізвище, ім'я, по батькові: Сінченко Сергій Григорович\nДата народження: 05/10/46\nНаціональність: українець\nОсвіта: вища\nСпеціальність: юрист-правознавець\nПопереднє місце роботи: Народний депутат України 13-го скликання\nПартійність (на момент виборів): Позапартійний\nКомітет: Комітет з питань національної безпеки і оборони\nПосада в комітеті: Член Комітету\nФракція: Фракція Комуністичної партії України",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=38503,http://static.rada.gov.ua/arhiv/DEPPHO3/D298.JPG,d298,1,05.10.1946,українець,вища,юрист-правознавець,Народний депутат України 13-го скликання,Член Комітету з питань національної безпеки і оборони,Член Комітету,Комітет з питань національної безпеки і оборони,Фракція Комуністичної партії України,
