id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_id,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,college,academic,old_profession,old_post,old_member,address,resignation_text
21082,206,mp-sn6_skl9,9,Федоров Михайло Альбертович,Михайло,Альбертович,Федоров,М.А.,29.08.2019,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 6/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,6,"народився 21 сiчня 1991&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""ЕСЕМЕМСТУДІО"", безпартійний, проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 6.",http://itd.rada.gov.ua/mps/info/page/21082,http://static.rada.gov.ua/dep_img9/sn6.jpg,sn6,1,21.01.1991,вища,,,директор,"ТОВ ""ЕСЕМЕМСТУДІО""",ні,в місті Києві,НДУ Особиста письмова заява про складення повноважень
5542,151,mp-d174_1_skl9,9,Фельдман Олександр Борисович,Олександр,Борисович,Фельдман,О.Б.,29.08.2019,,"Виборчий округ № 174, Харківська область",Виборчий округ № 174,174,63,Харківська область,"член ПОЛІТИЧНОЇ ПАРТІЇ ""НАШ КРАЙ""",225,"ПОЛІТИЧНА ПАРТІЯ ""НАШ КРАЙ""",,"народився 6 сiчня 1960&#160;року в місті Харкові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член ПОЛІТИЧНОЇ ПАРТІЇ ""НАШ КРАЙ"", проживає в місті Харкові, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/5542,http://static.rada.gov.ua/dep_img9/d174_1.jpg,d174_1,1,06.01.1960,вища,,,народний депутат України,народний депутат України,так,в місті Харкові,
9684,398,mp-es13_skl9,9,Фріз Ірина Василівна,Ірина,Василівна,Фріз,І.В.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Європейська Солідарність"" /№ у списку - 13/",,,,,"Політична партія ""Європейська Солідарність""",228,"Політична партія ""Європейська Солідарність""",13,"народилася 25 вересня 1974&#160;року, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, Міністр у справах ветеранів України, член Політичної партії ""Європейська Солідарність"", проживає в селі Чайки Києво-Святошинського району Київської області, судимість відсутня, включена до виборчого списку під № 13.",http://itd.rada.gov.ua/mps/info/page/9684,http://static.rada.gov.ua/dep_img9/es13.jpg,es13,2,25.09.1974,вища,,,Міністр у справах ветеранів України,Міністр у справах ветеранів України,ні,в селі Чайки Києво-Святошинського району Київської області,
21084,66,mp-d84_1_skl9,9,Фріс Ігор Павлович,Ігор,Павлович,Фріс,І.П.,29.08.2019,,"Виборчий округ № 84, Івано-Франківська область",Виборчий округ № 84,84,26,Івано-Франківська область,безпартійний,50,Безпартійний,,"народився 29 вересня 1973&#160;року в місті Івано-Франківську, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, приватний нотаріус, Івано-Франківський міський нотаріальний округ, безпартійний, проживає в місті Івано-Франківську, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21084,http://static.rada.gov.ua/dep_img9/d84_1.jpg,d84_1,1,29.09.1973,вища,,,приватний нотаріус,Івано-Франківський міський нотаріальний округ,ні,в місті Івано-Франківську,
8671,322,mp-sn126_skl9,9,Фролов Павло Валерійович,Павло,Валерійович,Фролов,П.В.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 126/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,126,"народився 1 вересня 1976&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, головний консультант, Апарат Верховної Ради України, безпартійний, проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 126.",http://itd.rada.gov.ua/mps/info/page/8671,http://static.rada.gov.ua/dep_img9/sn126.jpg,sn126,1,01.09.1976,вища,,,головний консультант,Апарат Верховної Ради України,ні,в місті Києві,
21078,254,mp-sn55_skl9,9,Халімон Павло Віталійович,Павло,Віталійович,Халімон,П.В.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 55/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",55,"народився 10 червня 1983&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, фінансовий директор, ТОВ ""ПРОМЕТЕЙ-ГАЗ 1"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", проживає в місті Прилуки Чернігівської області, судимість відсутня, включений до виборчого списку під № 55.",http://itd.rada.gov.ua/mps/info/page/21078,http://static.rada.gov.ua/dep_img9/sn55.jpg,sn55,1,10.06.1983,вища,,,фінансовий директор,"ТОВ ""ПРОМЕТЕЙ-ГАЗ 1""",ні,в місті Прилуки Чернігівської області,
21081,222,mp-sn22_skl9,9,Холодов Андрій Іванович,Андрій,Іванович,Холодов,А.І.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 22/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,22,"народився 20 серпня 1972&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, заступник директора, ТОВ ""Текам Плюс"", безпартійний, проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 22.",http://itd.rada.gov.ua/mps/info/page/21081,http://static.rada.gov.ua/dep_img9/sn22.jpg,sn22,1,20.08.1972,вища,,,заступник директора,"ТОВ ""Текам Плюс""",ні,в місті Києві,
21281,268,mp-sn129_skl9,9,Хоменко Олена Вікторівна,Олена,Вікторівна,Хоменко,О.В.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 129/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",226,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",129,"народилася 7 грудня 1975&#160;року, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, директор з управління та розвитку цифрових продуктів, ТОВ ""Квартал 95"", член ПОЛІТИЧНОЇ ПАРТІЇ ""СЛУГА НАРОДУ"", проживає в місті Києві, судимість відсутня, включена до виборчого списку під № 129.",http://itd.rada.gov.ua/mps/info/page/21281,http://static.rada.gov.ua/dep_img9/sn129.jpg,sn129,2,07.12.1975,вища,,,директор з управління та розвитку цифрових продуктів,"ТОВ ""Квартал 95""",ні,в місті Києві,
21083,33,mp-d46_1_skl9,9,Христенко Федір Володимирович,Федір,Володимирович,Христенко,Ф.В.,29.08.2019,,"Виборчий округ № 46, Донецька область",Виборчий округ № 46,46,14,Донецька область,"член Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ""",227,"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ""",,"народився 11 жовтня 1983&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, член Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ"", проживає в селі Романків Обухівського району Київської області, судимість відсутня, суб’єкт висування – Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ"".",http://itd.rada.gov.ua/mps/info/page/21083,http://static.rada.gov.ua/dep_img9/d46_1.jpg,d46_1,1,11.10.1983,вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,в селі Романків Обухівського району Київської області,
21076,419,mp-gol12_skl9,9,Цабаль Володимир Володимирович,Володимир,Володимирович,Цабаль,В.В.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, Політична Партія ""ГОЛОС"" /№ у списку - 12/",,,,,"Політична Партія ""ГОЛОС""",229,"Політична Партія ""ГОЛОС""",12,"народився 25 квiтня 1985&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, локальний партнер, ТОВ ""МакКінзі і Компанія Україна"", член Політичної Партії ""ГОЛОС"", проживає в місті Буча Київської області, судимість відсутня, включений до виборчого списку під № 12.",http://itd.rada.gov.ua/mps/info/page/21076,http://static.rada.gov.ua/dep_img9/gol12.jpg,gol12,1,25.04.1985,вища,,,локальний партнер,"ТОВ ""МакКінзі і Компанія Україна""",ні,в місті Буча Київської області,
12619,428,mp-sn131_skl9,9,Циба Тетяна Вікторівна,Тетяна,Вікторівна,Циба,Т.В.,03.09.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 131/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,131,"народилася 15 квiтня 1977&#160;року, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, безпартійнa, проживає в місті Києві, судимість відсутня, включена до виборчого списку під № 131.",http://itd.rada.gov.ua/mps/info/page/12619,http://static.rada.gov.ua/dep_img9/sn131.jpg,sn131,2,15.04.1977,вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,в місті Києві,
21077,376,mp-but15_skl9,9,Цимбалюк Михайло Михайлович,Михайло,Михайлович,Цимбалюк,М.М.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 15/",,,,,"політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",15,"народився 21 листопада 1964&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, пенсіонер, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 15.",http://itd.rada.gov.ua/mps/info/page/21077,http://static.rada.gov.ua/dep_img9/but15.jpg,but15,1,21.11.1964,вища,,,пенсіонер,пенсіонер,ні,в місті Києві,
21066,142,mp-d165_1_skl9,9,Чайківський Іван Адамович,Іван,Адамович,Чайківський,І.А.,29.08.2019,,"Виборчий округ № 165, Тернопільська область",Виборчий округ № 165,165,61,Тернопільська область,член Аграрної партії України,37,Аграрна партія України,,"народився 29 травня 1972&#160;року в селі Настасів Тернопільського району Тернопільської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Корпорація ""Агропродсервіс"", член Аграрної партії України, проживає в селі Великий Ходачків Козівського району Тернопільської області, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/21066,http://static.rada.gov.ua/dep_img9/d165_1.jpg,d165_1,1,29.05.1972,вища,,,директор,"ТОВ ""Корпорація ""Агропродсервіс""",ні,в селі Великий Ходачків Козівського району Тернопільської області,
21068,226,mp-sn26_skl9,9,Чернєв Єгор Володимирович,Єгор,Володимирович,Чернєв,Є.В.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 26/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,26,"народився 5 лютого 1985&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, безпартійний, проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 26.",http://itd.rada.gov.ua/mps/info/page/21068,http://static.rada.gov.ua/dep_img9/sn26.jpg,sn26,1,05.02.1985,вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,в місті Києві,
21069,115,mp-d138_1_skl9,9,Чернявський Степан Миколайович,Степан,Миколайович,Чернявський,С.М.,29.08.2019,,"Виборчий округ № 138, Одеська область",Виборчий округ № 138,138,51,Одеська область,безпартійний,50,Безпартійний,,"народився 4 травня 1973&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, безпартійний, проживає в місті Одесі, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21069,http://static.rada.gov.ua/dep_img9/d138_1.jpg,d138_1,1,04.05.1973,вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,в місті Одесі,
21071,393,mp-es8_skl9,9,Чийгоз Ахтем Зейтуллайович,Ахтем,Зейтуллайович,Чийгоз,А.З.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Європейська Солідарність"" /№ у списку - 8/",,,,,"Політична партія ""Європейська Солідарність""",50,Безпартійний,8,"народився 14 грудня 1964&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта загальна середня, тимчасово не працює, безпартійний, проживає в місті Бахчисарай Автономної Республіки Крим, судимість відсутня, включений до виборчого списку під № 8.",http://itd.rada.gov.ua/mps/info/page/21071,http://static.rada.gov.ua/dep_img9/es8.jpg,es8,1,14.12.1964,загальна середня,,,тимчасово не працює,тимчасово не працює,ні,в місті Бахчисарай Автономної Республіки Крим,
8314,351,mp-op27_skl9,9,Чорний Віктор Іванович,Віктор,Іванович,Чорний,В.І.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" /№ у списку - 27/",,,,,"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ""",227,"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ""",27,"народився 6 квiтня 1968&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Детективна охоронна компанія ""Шторм"", член Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ"", проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 27.",http://itd.rada.gov.ua/mps/info/page/8314,http://static.rada.gov.ua/dep_img9/op27.jpg,op27,1,06.04.1968,вища,,,директор,"ТОВ ""Детективна охоронна компанія ""Шторм""",ні,в місті Києві,
21072,25,mp-d34_1_skl9,9,Чорний Дмитро Сергійович,Дмитро,Сергійович,Чорний,Д.С.,29.08.2019,,"Виборчий округ № 34, Дніпропетровська область",Виборчий округ № 34,34,12,Дніпропетровська область,безпартійний,50,Безпартійний,,"народився 14 жовтня 1989&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ПП ""Громадська журналістика"", безпартійний, проживає в місті Жовті Води Дніпропетровської області, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21072,http://static.rada.gov.ua/dep_img9/d34_1.jpg,d34_1,1,14.10.1989,вища,,,директор,"ПП ""Громадська журналістика""",ні,в місті Жовті Води Дніпропетровської області,
21074,108,mp-d131_1_skl9,9,Чорноморов Артем Олегович,Артем,Олегович,Чорноморов,А.О.,29.08.2019,,"Виборчий округ № 131, Миколаївська область",Виборчий округ № 131,131,48,Миколаївська область,безпартійний,50,Безпартійний,,"народився 10 березня 1988&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, генеральний директор, ТОВ ""СмартАгрі"", безпартійний, проживає в місті Миколаєві, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21074,http://static.rada.gov.ua/dep_img9/d131_1.jpg,d131_1,1,10.03.1988,вища,,,генеральний директор,"ТОВ ""СмартАгрі""",ні,в місті Миколаєві,
15803,123,mp-d146_1_skl9,9,Шаповалов Юрій Анатолійович,Юрій,Анатолійович,Шаповалов,Ю.А.,29.08.2019,,"Виборчий округ № 146, Полтавська область",Виборчий округ № 146,146,53,Полтавська область,безпартійний,50,Безпартійний,,"народився 14 березня 1972&#160;року в місті Кременчук Полтавської області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Кременчук Полтавської області, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/15803,http://static.rada.gov.ua/dep_img9/d146_1.jpg,d146_1,1,14.03.1972,вища,,,народний депутат України,народний депутат України,так,в місті Кременчук Полтавської області,
20106,91,mp-d114_1_skl9,9,Шахов Сергій Володимирович,Сергій,Володимирович,Шахов,С.В.,29.08.2019,,"Виборчий округ № 114, Луганська область",Виборчий округ № 114,114,43,Луганська область,"член ПОЛІТИЧНОЇ ПАРТІЇ ""НАШ КРАЙ""",225,"ПОЛІТИЧНА ПАРТІЯ ""НАШ КРАЙ""",,"народився 7 травня 1975&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член ПОЛІТИЧНОЇ ПАРТІЇ ""НАШ КРАЙ"", проживає в місті Кадіївка Луганської області, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/20106,http://static.rada.gov.ua/dep_img9/d114_1.jpg,d114_1,1,07.05.1975,вища,,,народний депутат України,народний депутат України,так,в місті Кадіївка Луганської області,
21059,191,mp-d214_1_skl9,9,Швець Сергій Федорович,Сергій,Федорович,Швець,С.Ф.,29.08.2019,,"Виборчий округ № 214, м. Київ",Виборчий округ № 214,214,85,м. Київ,безпартійний,50,Безпартійний,,"народився 13 червня 1976&#160;року в місті Черкасах, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, ведучий ранкового випуску, ТОВ ТРК ""Студія 1+1"", безпартійний, проживає в місті Києві, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21059,http://static.rada.gov.ua/dep_img9/d214_1.jpg,d214_1,1,13.06.1976,вища,,,ведучий ранкового випуску,"ТОВ ТРК ""Студія 1+1""",ні,в місті Києві,
21062,58,mp-d76_1_skl9,9,Шевченко Євгеній Володимирович,Євгеній,Володимирович,Шевченко,Є.В.,29.08.2019,,"Виборчий округ № 76, Запорізька область",Виборчий округ № 76,76,23,Запорізька область,безпартійний,50,Безпартійний,,"народився 4 травня 1972&#160;року в місті Мелітополь Запорізької області, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, фізична особа – підприємець, безпартійний, проживає в місті Запоріжжі, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21062,http://static.rada.gov.ua/dep_img9/d76_1.jpg,d76_1,1,04.05.1972,вища,,,фізична особа – підприємець,фізична особа – підприємець,ні,в місті Запоріжжі,
8885,153,mp-d176_1_skl9,9,Шенцев Дмитро Олексійович,Дмитро,Олексійович,Шенцев,Д.О.,29.08.2019,,"Виборчий округ № 176, Харківська область",Виборчий округ № 176,176,63,Харківська область,безпартійний,50,Безпартійний,,"народився 28 листопада 1964&#160;року в місті Харкові, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Харкові, судимість відсутня, суб’єкт висування – Політична партія ""ОПОЗИЦІЙНИЙ БЛОК"".",http://itd.rada.gov.ua/mps/info/page/8885,http://static.rada.gov.ua/dep_img9/d176_1.jpg,d176_1,1,28.11.1964,вища,,,народний депутат України,народний депутат України,так,в місті Харкові,
21064,317,mp-sn121_skl9,9,Шинкаренко Іван Анатолійович,Іван,Анатолійович,Шинкаренко,І.А.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 121/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,121,"народився 1 жовтня 1986&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, інженер, Інститут відновлюваної енергетики Академії наук України, безпартійний, проживає в місті Одесі, судимість відсутня, включений до виборчого списку під № 121.",http://itd.rada.gov.ua/mps/info/page/21064,http://static.rada.gov.ua/dep_img9/sn121.jpg,sn121,1,01.10.1986,вища,,,інженер,Інститут відновлюваної енергетики Академії наук України,ні,в місті Одесі,
21065,316,mp-sn120_skl9,9,Шипайло Остап Ігорович,Остап,Ігорович,Шипайло,О.І.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 120/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,120,"народився 7 сiчня 1989&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, директор, ТОВ ""Карпатбуд Девелопмент"", безпартійний, проживає в місті Львові, судимість відсутня, включений до виборчого списку під № 120.",http://itd.rada.gov.ua/mps/info/page/21065,http://static.rada.gov.ua/dep_img9/sn120.jpg,sn120,1,07.01.1989,вища,,,директор,"ТОВ ""Карпатбуд Девелопмент""",ні,в місті Львові,
16532,383,mp-but22_skl9,9,Шкрум Альона Іванівна,Альона,Іванівна,Шкрум,А.І.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 22/",,,,,"політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",22,"народилася 2 сiчня 1988&#160;року, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член політичної партії Всеукраїнське об’єднання ""Батьківщина"", проживає в місті Києві, судимість відсутня, включена до виборчого списку під № 22.",http://itd.rada.gov.ua/mps/info/page/16532,http://static.rada.gov.ua/dep_img9/but22.jpg,but22,2,02.01.1988,вища,,,народний депутат України,народний депутат України,так,в місті Києві,
21067,303,mp-sn107_skl9,9,Шол Маргарита Віталіївна,Маргарита,Віталіївна,Шол,М.В.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 107/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,107,"народилася 15 вересня 1988&#160;року, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, тимчасово не працює, безпартійнa, проживає в місті Маріуполь Донецької області, судимість відсутня, включена до виборчого списку під № 107.",http://itd.rada.gov.ua/mps/info/page/21067,http://static.rada.gov.ua/dep_img9/sn107.jpg,sn107,2,15.09.1988,вища,,,тимчасово не працює,тимчасово не працює,ні,в місті Маріуполь Донецької області,
21070,171,mp-d194_1_skl9,9,Шпак Любов Олександрівна,Любов,Олександрівна,Шпак,Л.О.,29.08.2019,,"Виборчий округ № 194, Черкаська область",Виборчий округ № 194,194,71,Черкаська область,безпартійнa,50,Безпартійний,,"народилася 19 липня 1980&#160;року в місті Києві, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, ректор, Східноєвропейський університет економіки і менеджменту, безпартійнa, проживає в місті Черкасах, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21070,http://static.rada.gov.ua/dep_img9/d194_1.jpg,d194_1,2,19.07.1980,вища,Східноєвропейський університет економіки і менеджменту,ректор,,"ректор, Східноєвропейський університет економіки і менеджменту",,в місті Черкасах,
11096,28,mp-d37_1_skl9,9,Шпенов Дмитро Юрійович,Дмитро,Юрійович,Шпенов,Д.Ю.,29.08.2019,,"Виборчий округ № 37, Дніпропетровська область",Виборчий округ № 37,37,12,Дніпропетровська область,безпартійний,50,Безпартійний,,"народився 20 грудня 1978&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, безпартійний, проживає в місті Кривий Ріг Дніпропетровської області, судимість відсутня, самовисування.",http://itd.rada.gov.ua/mps/info/page/11096,http://static.rada.gov.ua/dep_img9/d37_1.jpg,d37_1,1,20.12.1978,вища,,,народний депутат України,народний депутат України,так,в місті Кривий Ріг Дніпропетровської області,
21073,59,mp-d77_1_skl9,9,Штепа Сергій Сергійович,Сергій,Сергійович,Штепа,С.С.,29.08.2019,,"Виборчий округ № 77, Запорізька область",Виборчий округ № 77,77,23,Запорізька область,безпартійний,50,Безпартійний,,"народився 30 квiтня 1990&#160;року в місті Запоріжжі, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, тимчасово не працює, безпартійний, проживає в місті Запоріжжі, судимість відсутня, суб’єкт висування – ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"".",http://itd.rada.gov.ua/mps/info/page/21073,http://static.rada.gov.ua/dep_img9/d77_1.jpg,d77_1,1,30.04.1990,вища,,,тимчасово не працює,тимчасово не працює,ні,в місті Запоріжжі,
21075,213,mp-sn13_skl9,9,Шуляк Олена Олексіївна,Олена,Олексіївна,Шуляк,О.О.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ"" /№ у списку - 13/",,,,,"ПОЛІТИЧНА ПАРТІЯ ""СЛУГА НАРОДУ""",50,Безпартійний,13,"народилася 24 сiчня 1976&#160;року, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, генеральний директор, ТОВ ""Мідланд Девелопмент Україна"", безпартійнa, проживає в місті Києві, судимість відсутня, включена до виборчого списку під № 13.",http://itd.rada.gov.ua/mps/info/page/21075,http://static.rada.gov.ua/dep_img9/sn13.jpg,sn13,2,24.01.1976,вища,,,генеральний директор,"ТОВ ""Мідланд Девелопмент Україна""",ні,в місті Києві,
2274,331,mp-op7_skl9,9,Шуфрич Нестор Іванович,Нестор,Іванович,Шуфрич,Н.І.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ"" /№ у списку - 7/",,,,,"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ""",227,"Політична партія ""ОПОЗИЦІЙНА ПЛАТФОРМА - ЗА ЖИТТЯ""",7,"народився 29 грудня 1966&#160;року, громадянин України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член Політичної партії ""ОПОЗИЦІЙНА ПЛАТФОРМА – ЗА ЖИТТЯ"", проживає в місті Києві, судимість відсутня, включений до виборчого списку під № 7.",http://itd.rada.gov.ua/mps/info/page/2274,http://static.rada.gov.ua/dep_img9/op7.jpg,op7,1,29.12.1966,вища,,,народний депутат України,народний депутат України,так,в місті Києві,
17980,399,mp-es14_skl9,9,Южаніна Ніна Петрівна,Ніна,Петрівна,Южаніна,Н.П.,29.08.2019,,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Європейська Солідарність"" /№ у списку - 14/",,,,,"Політична партія ""Європейська Солідарність""",228,"Політична партія ""Європейська Солідарність""",14,"народилася 11 сiчня 1965&#160;року, громадянка України, протягом останніх п’яти років проживає на території України, освіта вища, народний депутат України, член Політичної партії ""Європейська Солідарність"", проживає в місті Києві, судимість відсутня, включена до виборчого списку під № 14.",http://itd.rada.gov.ua/mps/info/page/17980,http://static.rada.gov.ua/dep_img9/es14.jpg,es14,2,11.01.1965,вища,,,народний депутат України,народний депутат України,так,в місті Києві,
