id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education
8849,8913,mp-nu27_skl5,5,Прокопович Наталія Володимирівна,Наталія,Володимирівна,Прокопович,Н.В.,,25.05.2006,08.06.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 27/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",27,"член Політичної партії ""Народний Союз Наша Україна"",<br>освіта вища,<br>директор Громадського центру інституційного розвитку,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8849/6,http://static.rada.gov.ua/dep_img5/nu27.jpg,nu27,2,16.10.1957,Вища
8850,8790,mp-reg55_skl5,5,Прутнік Едуард Анатолійович,Едуард,Анатолійович,Прутнік,Е.А.,,25.05.2006,05.10.2006,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 55/",94,Партія регіонів,55,"член Партії регіонів,<br>освіта вища,<br>голова правління громадської організації ""Експертно-аналітичний центр ""Соціум"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8850/6,http://static.rada.gov.ua/dep_img5/reg55.jpg,reg55,1,15.01.1973,Вища
8851,9051,mp-reg128_skl5,5,Пшонка Артем Вікторович,Артем,Вікторович,Пшонка,А.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 128/",94,Партія регіонів,128,"безпартійний,<br>освіта вища,<br>заступник прокурора м. Горлівки,<br>проживає у місті Краматорську Донецької області",http://itd.rada.gov.ua/mps/info/expage/8851/6,http://static.rada.gov.ua/dep_img5/reg128.jpg,reg128,1,19.03.1976,Вища
8852,8859,mp-reg157_skl5,5,Радзієвський Олексій Васильович,Олексій,Васильович,Радзієвський,О.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 157/",94,Партія регіонів,157,"член Партії регіонів,<br>освіта вища,<br>директор товариства з обмеженою відповідальністю ""Лаврад"",<br>проживає у місті Дрогобичі Львівської області",http://itd.rada.gov.ua/mps/info/expage/8852/6,http://static.rada.gov.ua/dep_img5/reg157.jpg,reg157,1,28.03.1949,Вища
8853,8881,mp-but110_skl5,5,Радковський Олег Володимирович,Олег,Володимирович,Радковський,О.В.,,25.05.2006,14.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 110/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",110,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>президент місцевого благодійного фонду ""Рідний Берег"",<br>проживає у місті Одесі",http://itd.rada.gov.ua/mps/info/expage/8853/6,http://static.rada.gov.ua/dep_img5/but110.jpg,but110,1,22.08.1960,Вища
8854,8843,mp-but131_skl5,5,Радовець Арнольд Анатолійович,Арнольд,Анатолійович,Радовець,А.А.,,25.05.2006,14.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 131/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",131,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>помічник-консультант народного депутата України,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8854/6,http://static.rada.gov.ua/dep_img5/but131.jpg,but131,1,30.11.1937,Вища
8115,9164,mp-reg198_skl5,5,Разгоняєв Михайло Васильович,Михайло,Васильович,Разгоняєв,М.В.,,14.09.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 198/",94,Партія регіонів,198,"член Партії регіонів,<br>освіта вища,<br>помічник-консультант народного депутата України,<br>проживає у місті Дніпропетровську",http://itd.rada.gov.ua/mps/info/expage/8115/6,http://static.rada.gov.ua/dep_img5/reg198.jpg,reg198,1,08.09.1952,Вища
2281,8795,mp-reg13_skl5,5,Рибак Володимир Васильович,Володимир,Васильович,Рибак,В.В.,,25.05.2006,12.09.2006,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 13/",94,Партія регіонів,13,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/2281/6,http://static.rada.gov.ua/dep_img5/reg13.jpg,reg13,1,03.10.1946,Вища
7559,9116,mp-but78_skl5,5,Рибаков Ігор Олександрович,Ігор,Олександрович,Рибаков,І.О.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 78/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",78,"безпартійний,<br>освіта вища,<br>помічник-консультант народного депутата України,<br>проживає у місті Одесі",http://itd.rada.gov.ua/mps/info/expage/7559/6,http://static.rada.gov.ua/dep_img5/but78.jpg,but78,1,14.08.1976,Вища
8903,8788,mp-reg189_skl5,5,Рижук Сергій Миколайович,Сергій,Миколайович,Рижук,С.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 189/",94,Партія регіонів,189,"член Партії регіонів,<br>освіта вища,<br>заступник директора Центральної наукової бібліотеки Української академії аграрних наук,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8903/6,http://static.rada.gov.ua/dep_img5/reg189.jpg,reg189,1,20.01.1950,Вища
5501,9034,mp-reg111_skl5,5,Римарук Олександр Іванович,Олександр,Іванович,Римарук,О.І.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 111/",94,Партія регіонів,111,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5501/6,http://static.rada.gov.ua/dep_img5/reg111.jpg,reg111,1,02.08.1956,Вища
8855,8867,mp-reg148_skl5,5,Романюк Микола Прокопович,Микола,Прокопович,Романюк,М.П.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 148/",94,Партія регіонів,148,"член Партії регіонів,<br>освіта вища,<br>тимчасово не працює,<br>проживає у місті Чернівцях",http://itd.rada.gov.ua/mps/info/expage/8855/6,http://static.rada.gov.ua/dep_img5/reg148.jpg,reg148,1,05.06.1952,Вища
8916,8799,mp-reg194_skl5,5,Руднік Анатолій Андрійович,Анатолій,Андрійович,Руднік,А.А.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 194/",94,Партія регіонів,194,"член Партії регіонів,<br>освіта вища,<br>генеральний директор дочірньої компанії ""Укртрансгаз"" національної акціонерної компанії ""Нафтогаз України"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8916/6,http://static.rada.gov.ua/dep_img5/reg194.jpg,reg194,1,08.10.1948,Вища
4317,8748,mp-spu14_skl5,5,Рудьковський Микола Миколайович,Микола,Миколайович,Рудьковський,М.М.,,25.05.2006,12.09.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 14/",2,Соціалістична партія України,14,"член Соціалістичної партії України,<br>освіта вища,<br>народний депутат України IV скликання,<br> проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/4317/6,http://static.rada.gov.ua/dep_img5/spu14.jpg,spu14,1,18.12.1967,Вища
8222,9049,mp-nu63_skl5,5,Ружицький Антон Матвійович,Антон,Матвійович,Ружицький,А.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 63/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",63,"член Партії Християнсько-Демократичний Союз,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Львові",http://itd.rada.gov.ua/mps/info/expage/8222/6,http://static.rada.gov.ua/dep_img5/nu63.jpg,nu63,1,23.11.1952,Вища
8556,8830,mp-but127_skl5,5,Рябека Олександр Григорович,Олександр,Григорович,Рябека,О.Г.,,25.05.2006,14.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 127/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",127,"безпартійний,<br>освіта вища,<br>помічник-консультант народного депутата України,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8556/6,http://static.rada.gov.ua/dep_img5/but127.jpg,but127,1,26.11.1959,Вища
5398,8986,mp-reg80_skl5,5,Сівкович Володимир Леонідович,Володимир,Леонідович,Сівкович,В.Л.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 80/",94,Партія регіонів,80,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5398/6,http://static.rada.gov.ua/dep_img5/reg80.jpg,reg80,1,17.09.1960,Вища
2161,8899,mp-but47_skl5,5,Сігал Євген Якович,Євген,Якович,Сігал,Є.Я.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 47/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",47,"безпартійний ,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/2161/6,http://static.rada.gov.ua/dep_img5/but47.jpg,but47,1,09.05.1955,Вища
8863,8718,mp-but54_skl5,5,Сідельник Іван Іванович,Іван,Іванович,Сідельник,І.І.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 54/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",54,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>голова Сумської обласної організації цієї партії,<br>проживає у місті Сумах",http://itd.rada.gov.ua/mps/info/expage/8863/6,http://static.rada.gov.ua/dep_img5/but54.jpg,but54,1,18.06.1939,Вища
7160,8998,mp-spu22_skl5,5,Сільченко Василь Андрійович,Василь,Андрійович,Сільченко,В.А.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 22/",2,Соціалістична партія України,22,"член Соціалістичної партії України,<br>освіта вища,<br>помічник-консультант народного депутата України,<br>проживає у місті Таращі Київської області",http://itd.rada.gov.ua/mps/info/expage/7160/6,http://static.rada.gov.ua/dep_img5/spu22.jpg,spu22,1,04.05.1951,Вища
887,9062,mp-but106_skl5,5,Сінченко Сергій Григорович,Сергій,Григорович,Сінченко,С.Г.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 106/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",106,"безпартійний,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/887/6,http://static.rada.gov.ua/dep_img5/but106.jpg,but106,1,05.10.1946,Вища
9336,9171,mp-spu35_skl5,5,Савосін Геннадій Анатолійович,Геннадій,Анатолійович,Савосін,Г.А.,,14.09.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 35/",2,Соціалістична партія України,35,"член Соціалістичної партії України,<br>освіта вища,<br>помічник-консультант народного депутата України,<br>проживає у місті Хмельницькому",http://itd.rada.gov.ua/mps/info/expage/9336/6,http://static.rada.gov.ua/dep_img5/spu35.jpg,spu35,1,26.04.1947,Вища
8856,8902,mp-reg32_skl5,5,Савчук Олександр Володимирович,Олександр,Володимирович,Савчук,О.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 32/",94,Партія регіонів,32,"член Партії регіонів,<br>освіта вища,<br>голова правління,<br>генеральний директор відкритого акціонерного товариства ""Маріупольський завод важкого машинобудування"",<br>проживає у місті Маріуполі Донецької області",http://itd.rada.gov.ua/mps/info/expage/8856/6,http://static.rada.gov.ua/dep_img5/reg32.jpg,reg32,1,06.08.1954,Вища
7812,8713,mp-spu23_skl5,5,Садовий Микола Ілліч,Микола,Ілліч,Садовий,М.І.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 23/",2,Соціалістична партія України,23,"член Соціалістичної партії України,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Кіровограді",http://itd.rada.gov.ua/mps/info/expage/7812/6,http://static.rada.gov.ua/dep_img5/spu23.jpg,spu23,1,20.08.1947,Вища
8857,8826,mp-reg88_skl5,5,Саламатін Дмитро Альбертович,Дмитро,Альбертович,Саламатін,Д.А.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 88/",94,Партія регіонів,88,"безпартійний ,<br>освіта вища,<br>тимчасово не працює,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8857/6,http://static.rada.gov.ua/dep_img5/reg88.jpg,reg88,1,26.04.1965,Вища
8858,9117,mp-reg58_skl5,5,Самойленко Юрій Павлович,Юрій,Павлович,Самойленко,Ю.П.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 58/",94,Партія регіонів,58,"член Партії регіонів,<br>освіта вища,<br>пенсіонер Служби Безпеки України,<br>проживає у місті Дніпропетровську",http://itd.rada.gov.ua/mps/info/expage/8858/6,http://static.rada.gov.ua/dep_img5/reg58.jpg,reg58,1,19.10.1944,Вища
876,9083,mp-kpu4_skl5,5,Самойлик Катерина Семенівна,Катерина,Семенівна,Самойлик,К.С.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 4/",5,Комуністична партія України,4,"член Комуністичної партії України,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Херсоні",http://itd.rada.gov.ua/mps/info/expage/876/6,http://static.rada.gov.ua/dep_img5/kpu4.jpg,kpu4,2,20.12.1951,Вища
877,8966,mp-reg100_skl5,5,Самофалов Геннадій Григорович,Геннадій,Григорович,Самофалов,Г.Г.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 100/",94,Партія регіонів,100,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/877/6,http://static.rada.gov.ua/dep_img5/reg100.jpg,reg100,1,10.11.1945,Вища
5507,8834,mp-reg82_skl5,5,Сандлер Дмитро Михайлович,Дмитро,Михайлович,Сандлер,Д.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 82/",94,Партія регіонів,82,"член Партії регіонів,<br>освіта вища,<br>народний депутат України  IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5507/6,http://static.rada.gov.ua/dep_img5/reg82.jpg,reg82,1,02.06.1961,Вища
878,9085,mp-but17_skl5,5,Сас Сергій Володимирович,Сергій,Володимирович,Сас,С.В.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 17/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",17,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>народний депутат України IV скликання,<br> проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/878/6,http://static.rada.gov.ua/dep_img5/but17.jpg,but17,1,07.08.1957,Вища
5476,8941,mp-reg41_skl5,5,Сафіуллін Равіль Сафович,Равіль,Сафович,Сафіуллін,Р.С.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 41/",94,Партія регіонів,41,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5476/6,http://static.rada.gov.ua/dep_img5/reg41.jpg,reg41,1,04.02.1955,Вища
5541,8943,mp-reg63_skl5,5,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Д.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 63/",94,Партія регіонів,63,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Харкові",http://itd.rada.gov.ua/mps/info/expage/5541/6,http://static.rada.gov.ua/dep_img5/reg63.jpg,reg63,1,15.06.1971,Вища
8860,9152,mp-reg83_skl5,5,Селіваров Андрій Борисович,Андрій,Борисович,Селіваров,А.Б.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 83/",94,Партія регіонів,83,"член Партії регіонів,<br>освіта вища,<br>приватний підприємець,<br>проживає у місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/8860/6,http://static.rada.gov.ua/dep_img5/reg83.jpg,reg83,1,25.05.1972,Вища
880,8805,mp-spu2_skl5,5,Семенюк Валентина Петрівна,Валентина,Петрівна,Семенюк,В.П.,,25.05.2006,12.09.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 2/",2,Соціалістична партія України,2,"член Соціалістичної партії України,<br>освіта вища,<br>голова Фонду державного майна України,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/880/6,http://static.rada.gov.ua/dep_img5/spu2.jpg,spu2,2,04.06.1957,Вища
5405,8791,mp-but15_skl5,5,Семинога Анатолій Іванович,Анатолій,Іванович,Семинога,А.І.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 15/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",15,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5405/6,http://static.rada.gov.ua/dep_img5/but15.jpg,but15,1,02.03.1960,Вища
8861,8735,mp-but81_skl5,5,Сенченко Андрій Віленович,Андрій,Віленович,Сенченко,А.В.,,25.05.2006,19.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 81/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",81,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>голова наглядової ради закритого акціонерного товариства ""Сучасні інформаційні технології"",<br>проживає у місті Сімферополі",http://itd.rada.gov.ua/mps/info/expage/8861/6,http://static.rada.gov.ua/dep_img5/but81.jpg,but81,1,01.11.1959,Вища
8703,8845,mp-but96_skl5,5,Сербін Юрій Сергійович,Юрій,Сергійович,Сербін,Ю.С.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 96/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",96,"безпартійний,<br>освіта вища,<br>генеральний директор товариства з обмеженою відповідальністю ""Екобуд"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8703/6,http://static.rada.gov.ua/dep_img5/but96.jpg,but96,1,05.03.1949,Вища
3331,9021,mp-but99_skl5,5,Сивульський Микола Іванович,Микола,Іванович,Сивульський,М.І.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 99/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",99,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>керівник департаменту виконавчого секретаріату Політради політичної партії ""Всеукраїнське об""єднання ""Батьківщина"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/3331/6,http://static.rada.gov.ua/dep_img5/but99.jpg,but99,1,12.04.1952,Вища
884,8768,mp-kpu1_skl5,5,Симоненко Петро Миколайович,Петро,Миколайович,Симоненко,П.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 1/",5,Комуністична партія України,1,"член Комуністичної партії України,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/884/6,http://static.rada.gov.ua/dep_img5/kpu1.jpg,kpu1,1,01.08.1952,Вища
8862,8783,mp-reg136_skl5,5,Синиця Артем Миколайович,Артем,Миколайович,Синиця,А.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 136/",94,Партія регіонів,136,"безпартійний,<br>освіта вища,<br>керівник управління фінансового контролю корпорації ""МПС"",<br>проживає у місті Чернігові",http://itd.rada.gov.ua/mps/info/expage/8862/6,http://static.rada.gov.ua/dep_img5/reg136.jpg,reg136,1,03.11.1975,Вища
8864,9118,mp-but61_skl5,5,Скибінецький Олександр Матвійович,Олександр,Матвійович,Скибінецький,О.М.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 61/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",61,"безпартійний,<br>освіта вища,<br>пенсіонер Служби безпеки України,<br>президент благодійної організації ""Фонд підтримки національної безпеки України"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8864/6,http://static.rada.gov.ua/dep_img5/but61.jpg,but61,1,26.08.1947,Вища
8865,8895,mp-reg95_skl5,5,Скубашевський Станіслав Валеріанович,Станіслав,Валеріанович,Скубашевський,С.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 95/",94,Партія регіонів,95,"член Партії регіонів,<br>освіта вища,<br>заступник генерального директора закритого акціонерного товариства ""Страхова компанія ""Класичне страхування"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8865/6,http://static.rada.gov.ua/dep_img5/reg95.jpg,reg95,1,30.05.1949,Вища
8866,9119,mp-but104_skl5,5,Скубенко Володимир Петрович,Володимир,Петрович,Скубенко,В.П.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 104/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",104,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>професор Донецького державного університету управління ,<br>проживає у місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/8866/6,http://static.rada.gov.ua/dep_img5/but104.jpg,but104,1,15.03.1958,Вища
5522,9153,mp-reg3_skl5,5,Скудар Георгій Маркович,Георгій,Маркович,Скудар,Г.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 3/",94,Партія регіонів,3,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Краматорську Донецької області",http://itd.rada.gov.ua/mps/info/expage/5522/6,http://static.rada.gov.ua/dep_img5/reg3.jpg,reg3,1,18.07.1942,Вища
5410,8742,mp-reg86_skl5,5,Слаута Віктор Андрійович,Віктор,Андрійович,Слаута,В.А.,,25.05.2006,22.02.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 86/",94,Партія регіонів,86,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/5410/6,http://static.rada.gov.ua/dep_img5/reg86.jpg,reg86,1,02.01.1952,Вища
6769,8711,mp-reg154_skl5,5,Слободянюк Володимир Йосипович,Володимир,Йосипович,Слободянюк,В.Й.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 154/",94,Партія регіонів,154,"член Партії регіонів,<br>освіта вища,<br>тимчасово не працює,<br>проживає у місті Вінниці",http://itd.rada.gov.ua/mps/info/expage/6769/6,http://static.rada.gov.ua/dep_img5/reg154.jpg,reg154,1,01.10.1943,Вища
