id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,resignation_text
18022,405,mp-sp23_skl8,8,Пташник Вікторія Юріївна,Вікторія,Юріївна,Пташник,В.Ю.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 23/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",23,"освіта вища,<br>партнер,<br>ТОВ ""Юридична фірма ""Дроіт"",<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 23.",http://itd.rada.gov.ua/mps/info/expage/18022/9,http://static.rada.gov.ua/dep_img8/sp23.jpg,sp23,2,01.01.1983,Вища,
15774,71,mp-d97_1_skl8,8,Різаненко Павло Олександрович,Павло,Олександрович,Різаненко,П.О.,27.11.2014,29.08.2019,"Виборчий округ № 97, Київська область",Виборчий округ № 97,97,Київська область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Бровари Київської області,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/15774/9,http://static.rada.gov.ua/dep_img8/d97_1.jpg,d97_1,1,12.07.1975,Вища,
18032,329,mp-ob4_skl8,8,Рабінович Вадим Зіновійович,Вадим,Зіновійович,Рабінович,В.З.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 4/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",4,"освіта загальна середня,<br>голова наглядової ради,<br>ТОВ ""Ньюс Нетворк"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 4.",http://itd.rada.gov.ua/mps/info/expage/18032/9,http://static.rada.gov.ua/dep_img8/ob4.jpg,ob4,1,04.08.1953,Середня загальна,
2308,43,mp-d67_1_skl8,8,Развадовський Віктор Йосипович,Віктор,Йосипович,Развадовський,В.Й.,27.11.2014,29.08.2019,"Виборчий округ № 67, Житомирська область",Виборчий округ № 67,67,Житомирська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/2308/9,http://static.rada.gov.ua/dep_img8/d67_1.jpg,d67_1,1,03.06.1959,Вища,
18414,436,mp-d63_1_skl8,8,Ревега Олександр Васильович,Олександр,Васильович,Ревега,О.В.,23.12.2014,29.08.2019,"Виборчий округ № 63, Житомирська область",Виборчий округ № 63,63,Житомирська область,,0,Самовисування,,"освіта вища,<br>директор,<br>ТОВ ""ОРавтобуд"",<br>безпартійний,<br>проживає в смт Гришківці Бердичівського району Житомирської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/18414/9,http://static.rada.gov.ua/dep_img8/d63_1.jpg,d63_1,1,22.08.1966,Вища,
18129,112,mp-d149_1_skl8,8,Река Андрій Олександрович,Андрій,Олександрович,Река,А.О.,27.11.2014,29.08.2019,"Виборчий округ № 149, Полтавська область",Виборчий округ № 149,149,Полтавська область,,-544,Народний Фронт,,"освіта вища,<br>Новосанжарський селищний голова,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в смт Нові Санжари Полтавської області,<br>судимість відсутня,<br>суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".",http://itd.rada.gov.ua/mps/info/expage/18129/9,http://static.rada.gov.ua/dep_img8/d149_1.jpg,d149_1,1,01.12.1953,Вища,
9123,160,mp-d202_1_skl8,8,Рибак Іван Петрович,Іван,Петрович,Рибак,І.П.,27.11.2014,29.08.2019,"Виборчий округ № 202, Чернівецька область",Виборчий округ № 202,202,Чернівецька область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>перший заступник голови,<br>Чернівецька обласна державна адміністрація,<br>безпартійний,<br>проживає в місті Чернівцях,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/9123/9,http://static.rada.gov.ua/dep_img8/d202_1.jpg,d202_1,1,11.03.1978,Вища,
18053,406,mp-rp22_skl8,8,Рибалка Сергій Вікторович,Сергій,Вікторович,Рибалка,С.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Радикальна Партія Олега Ляшка /№ у списку - 22/",,,,Радикальна Партія Олега Ляшка,206,Радикальна Партія Олега Ляшка,22,"освіта вища,<br>радник генерального директора з юридичних питань,<br>ТОВ&#160;""СНЕК ЕКСПОРТ"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 22.",http://itd.rada.gov.ua/mps/info/expage/18053/9,http://static.rada.gov.ua/dep_img8/rp22.jpg,rp22,1,22.07.1978,Вища,
18130,169,mp-d211_1_skl8,8,Рибчинський Євген Юрійович,Євген,Юрійович,Рибчинський,Є.Ю.,27.11.2014,29.08.2019,"Виборчий округ № 211, м. Київ",Виборчий округ № 211,211,м. Київ,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>директор,<br>ТОВ ""Рибчинський і сини"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18130/9,http://static.rada.gov.ua/dep_img8/d211_1.jpg,d211_1,1,21.12.1969,Вища,
20105,474,mp-d27_2_skl8,8,Ричкова Тетяна Борисівна,Тетяна,Борисівна,Ричкова,Т.Б.,06.09.2016,29.08.2019,"Виборчий округ № 27, Дніпропетровська область",Виборчий округ № 27,27,Дніпропетровська область,,,,,"освіта вища,<br>старший офіцер відділу чергових приймальні Міністра оборони України,<br>Центр забезпечення службової діяльності Міністерства оборони України та Генерального штабу Збройних Сил України,<br>безпартійнa,<br>проживає в місті Дніпрі,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/20105/9,http://static.rada.gov.ua/dep_img8/d27_2.jpg,d27_2,2,07.10.1978,Вища,
18131,39,mp-d62_1_skl8,8,Розенблат Борислав Соломонович,Борислав,Соломонович,Розенблат,Б.С.,27.11.2014,29.08.2019,"Виборчий округ № 62, Житомирська область",Виборчий округ № 62,62,Житомирська область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>заступник голови правління,<br>ПрАТ&#160;""Фаворит компані"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Житомирі,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18131/9,http://static.rada.gov.ua/dep_img8/d62_1.jpg,d62_1,1,25.05.1969,Вища,
3008,264,mp-bp26_skl8,8,Розенко Павло Валерійович,Павло,Валерійович,Розенко,П.В.,27.11.2014,02.12.2014,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 26/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",26,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 26.",http://itd.rada.gov.ua/mps/info/expage/3008/9,http://static.rada.gov.ua/dep_img8/bp26.jpg,bp26,1,15.07.1970,Вища,НДУ Особиста письмова заява про складення повноважень
18029,323,mp-sp30_skl8,8,Романова Анна Анатоліївна,Анна,Анатоліївна,Романова,А.А.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 30/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",30,"освіта вища,<br>тимчасово не працює,<br>безпартійнa,<br>проживає в місті Чернігові,<br>судимість відсутня,<br>включена до виборчого списку під № 30.",http://itd.rada.gov.ua/mps/info/expage/18029/9,http://static.rada.gov.ua/dep_img8/sp30.jpg,sp30,2,21.02.1985,Вища,
18245,435,mp-nf72_skl8,8,Романовський Олександр Володимирович,Олександр,Володимирович,Романовський,О.В.,09.12.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 72/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",72,"освіта вища,<br>генеральний директор – головний конструктор,<br>ТОВ ""НВП ""Хартрон-ЮКОМ"",<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Запоріжжі,<br>судимість відсутня,<br>включений до виборчого списку під № 72.",http://itd.rada.gov.ua/mps/info/expage/18245/9,http://static.rada.gov.ua/dep_img8/nf72.jpg,nf72,1,10.08.1952,Вища,
18132,68,mp-d94_1_skl8,8,Романюк Віктор Миколайович,Віктор,Миколайович,Романюк,В.М.,27.11.2014,29.08.2019,"Виборчий округ № 94, Київська область",Виборчий округ № 94,94,Київська область,,-544,Народний Фронт,,"освіта вища,<br>адвокат,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Васильків Київської області,<br>судимість відсутня,<br>суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".",http://itd.rada.gov.ua/mps/info/expage/18132/9,http://static.rada.gov.ua/dep_img8/d94_1.jpg,d94_1,1,28.08.1975,Вища,
10096,263,mp-bp25_skl8,8,Романюк Роман Сергійович,Роман,Сергійович,Романюк,Р.С.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 25/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",25,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 25.",http://itd.rada.gov.ua/mps/info/expage/10096/9,http://static.rada.gov.ua/dep_img8/bp25.jpg,bp25,1,18.10.1961,Вища,
16430,425,mp-d198_1_skl8,8,Рудик Сергій Ярославович,Сергій,Ярославович,Рудик,С.Я.,02.12.2014,29.08.2019,"Виборчий округ № 198, Черкаська область",Виборчий округ № 198,198,Черкаська область,,0,Самовисування,,"освіта вища,<br>голова,<br>Державне агентство земельних ресурсів України,<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/16430/9,http://static.rada.gov.ua/dep_img8/d198_1.jpg,d198_1,1,11.10.1970,Вища,
18056,378,mp-but9_skl8,8,Рябчин Олексій Михайлович,Олексій,Михайлович,Рябчин,О.М.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 9/",,,,"політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",9,"освіта вища,<br>менеджер з міжнародної комунікаційної стратегії реформ,<br>Український кризовий медіацентр,<br>безпартійний,<br>проживає в місті Макіївка Донецької області,<br>судимість відсутня,<br>включений до виборчого списку під № 9.",http://itd.rada.gov.ua/mps/info/expage/18056/9,http://static.rada.gov.ua/dep_img8/but9.jpg,but9,1,22.04.1983,Вища,
5582,50,mp-d74_1_skl8,8,Сабашук Петро Павлович,Петро,Павлович,Сабашук,П.П.,27.11.2014,29.08.2019,"Виборчий округ № 74, Запорізька область",Виборчий округ № 74,74,Запорізька область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>генеральний директор,<br>ПАТ ""Рассвет"",<br>безпартійний,<br>проживає в місті Запоріжжі,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/5582/9,http://static.rada.gov.ua/dep_img8/d74_1.jpg,d74_1,1,13.07.1957,Вища,
20777,486,mp-nf84_skl8,8,Савка Іван Іванович,Іван,Іванович,Савка,І.І.,16.10.2018,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 84/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",84,"освіта вища,<br>заступник командира військової частини по роботі з особовим складом – начальник відділення,<br>військова частина АА 0224,<br>безпартійний,<br>проживає в місті Миколаєві,<br>судимість відсутня,<br>включений до виборчого списку під № 84.",http://itd.rada.gov.ua/mps/info/expage/20777/9,http://static.rada.gov.ua/dep_img8/nf84.jpg,nf84,1,29.02.1972,Вища,
19858,467,mp-bp79_skl8,8,Саврасов Максим Віталійович,Максим,Віталійович,Саврасов,М.В.,21.04.2016,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 79/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",79,"освіта вища,<br>керівник секретаріату,<br>ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 79.",http://itd.rada.gov.ua/mps/info/expage/19858/9,http://static.rada.gov.ua/dep_img8/bp79.jpg,bp79,1,07.08.1980,Вища,
18166,371,mp-but1_skl8,8,Савченко Надія Вікторівна,Надія,Вікторівна,Савченко,Н.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 1/",,,,"політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",1,"освіта вища,<br>доброволець,<br>батальйон ""Айдар"",<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 1.",http://itd.rada.gov.ua/mps/info/expage/18166/9,http://static.rada.gov.ua/dep_img8/but1.jpg,but1,2,11.05.1981,Вища,
17988,408,mp-bp48_skl8,8,Савченко Олексій Юрійович,Олексій,Юрійович,Савченко,О.Ю.,27.11.2014,21.02.2017,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 48/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",48,"освіта вища,<br>тимчасово не працює,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 48.",http://itd.rada.gov.ua/mps/info/expage/17988/9,http://static.rada.gov.ua/dep_img8/bp48.jpg,bp48,1,19.11.1977,Вища,НДУ Особиста письмова заява про складення повноважень
15681,409,mp-nf22_skl8,8,Савчук Юрій Петрович,Юрій,Петрович,Савчук,Ю.П.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 22/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",22,"освіта вища,<br>народний депутат України,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Луцьку Волинської області,<br>судимість відсутня,<br>включений до виборчого списку під № 22.",http://itd.rada.gov.ua/mps/info/expage/15681/9,http://static.rada.gov.ua/dep_img8/nf22.jpg,nf22,1,22.09.1967,Вища,
18133,410,mp-d59_1_skl8,8,Сажко Сергій Миколайович,Сергій,Миколайович,Сажко,С.М.,27.11.2014,29.08.2019,"Виборчий округ № 59, Донецька область",Виборчий округ № 59,59,Донецька область,,0,Самовисування,,"освіта вища,<br>Курахівський міський голова,<br>безпартійний,<br>проживає в місті Курахове Мар’їнського району Донецької області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/18133/9,http://static.rada.gov.ua/dep_img8/d59_1.jpg,d59_1,1,19.07.1969,Вища,
5541,131,mp-d170_1_skl8,8,Святаш Дмитро Володимирович,Дмитро,Володимирович,Святаш,Д.В.,27.11.2014,29.08.2019,"Виборчий округ № 170, Харківська область",Виборчий округ № 170,170,Харківська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>голова підкомітету з питань удосконалення Податкового кодексу України,<br>загального податкового адміністрування,<br>податкового боргу Комітету Верховної Ради України з питань податкової та митної політики,<br>безпартійний,<br>проживає в місті Харкові,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/5541/9,http://static.rada.gov.ua/dep_img8/d170_1.jpg,d170_1,1,15.06.1971,Вища,
19405,452,mp-bp73_skl8,8,Севрюков Владислав Володимирович,Владислав,Володимирович,Севрюков,В.В.,17.09.2015,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 73/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",73,"освіта вища,<br>член Національної ради з питань телебачення і радіомовлення,<br>безпартійний,<br>проживає в місті Чернівцях,<br>судимість відсутня,<br>включений до виборчого списку під № 73.",http://itd.rada.gov.ua/mps/info/expage/19405/9,http://static.rada.gov.ua/dep_img8/bp73.jpg,bp73,1,13.05.1975,Вища,
18026,320,mp-sp27_skl8,8,Семенуха Роман Сергійович,Роман,Сергійович,Семенуха,Р.С.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 27/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",27,"освіта вища,<br>комерційний директор,<br>ТОВ ""Полігон"",<br>безпартійний,<br>проживає в місті Харкові,<br>судимість відсутня,<br>включений до виборчого списку під № 27.",http://itd.rada.gov.ua/mps/info/expage/18026/9,http://static.rada.gov.ua/dep_img8/sp27.jpg,sp27,1,30.07.1977,Вища,
18003,297,mp-sp2_skl8,8,Семенченко Семен Ігорович,Семен,Ігорович,Семенченко,С.І.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 2/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",2,"освіта загальна середня,<br>командир батальйону,<br>Другий батальон спеціального призначення 1-ї бригади оперативного призначення Національної гвардії України,<br>безпартійний,<br>проживає в селі Нові Петрівці Вишгородського району Київської області,<br>судимість відсутня,<br>включений до виборчого списку під № 2.",http://itd.rada.gov.ua/mps/info/expage/18003/9,http://static.rada.gov.ua/dep_img8/sp2.jpg,sp2,1,06.06.1974,Середня загальна,
1908,211,mp-nf33_skl8,8,Семерак Остап Михайлович,Остап,Михайлович,Семерак,О.М.,27.11.2014,14.04.2016,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 33/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",33,"освіта вища,<br>Міністр Кабінету Міністрів України,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 33.",http://itd.rada.gov.ua/mps/info/expage/1908/9,http://static.rada.gov.ua/dep_img8/nf33.jpg,nf33,1,27.06.1972,Вища,НДУ Особиста письмова заява про складення повноважень
18020,411,mp-sp21_skl8,8,Сидорович Руслан Михайлович,Руслан,Михайлович,Сидорович,Р.М.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 21/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",21,"освіта вища,<br>керуючий партнер,<br>адвокатське об’єднання ""Адвокатська компанія ""Сидорович та партнери"",<br>безпартійний,<br>проживає в місті Львові,<br>судимість відсутня,<br>включений до виборчого списку під № 21.",http://itd.rada.gov.ua/mps/info/expage/18020/9,http://static.rada.gov.ua/dep_img8/sp21.jpg,sp21,1,20.10.1974,Вища,
17954,208,mp-nf30_skl8,8,Сидорчук Вадим Васильович,Вадим,Васильович,Сидорчук,В.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 30/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",30,"освіта вища,<br>директор,<br>ТОВ ""Торговий Дім ""Любисток"",<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Рівному,<br>судимість відсутня,<br>включений до виборчого списку під № 30.",http://itd.rada.gov.ua/mps/info/expage/17954/9,http://static.rada.gov.ua/dep_img8/nf30.jpg,nf30,1,02.11.1979,Вища,
18047,361,mp-rp12_skl8,8,Силантьєв Денис Олегович,Денис,Олегович,Силантьєв,Д.О.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Радикальна Партія Олега Ляшка /№ у списку - 12/",,,,Радикальна Партія Олега Ляшка,206,Радикальна Партія Олега Ляшка,12,"освіта вища,<br>директор,<br>Центр навчання плаванню,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 12.",http://itd.rada.gov.ua/mps/info/expage/18047/9,http://static.rada.gov.ua/dep_img8/rp12.jpg,rp12,1,03.10.1976,Вища,
3180,299,mp-sp4_skl8,8,Сироїд Оксана Іванівна,Оксана,Іванівна,Сироїд,О.І.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 4/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",4,"освіта вища,<br>директор,<br>Всеукраїнський благодійний фонд ""Українська правнича фундація"",<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 4.",http://itd.rada.gov.ua/mps/info/expage/3180/9,http://static.rada.gov.ua/dep_img8/sp4.jpg,sp4,2,02.05.1976,Вища,
18024,318,mp-sp25_skl8,8,Сисоєнко Ірина Володимирівна,Ірина,Володимирівна,Сисоєнко,І.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 25/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",25,"освіта вища,<br>директор,<br>ТОВ ""Юридична компанія ""Бабич,<br>Сисоєнко і партнери"",<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 25.",http://itd.rada.gov.ua/mps/info/expage/18024/9,http://static.rada.gov.ua/dep_img8/sp25.jpg,sp25,2,06.03.1982,Вища,
18033,334,mp-ob10_skl8,8,Скорик Микола Леонідович,Микола,Леонідович,Скорик,М.Л.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 10/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",10,"освіта вища,<br>старший науковий співробітник,<br>Інститут проблем ринку та економіко-екологічних досліджень НАН України,<br>безпартійний,<br>проживає в місті Одесі,<br>судимість відсутня,<br>включений до виборчого списку під № 10.",http://itd.rada.gov.ua/mps/info/expage/18033/9,http://static.rada.gov.ua/dep_img8/ob10.jpg,ob10,1,27.11.1972,Вища,
18004,298,mp-sp3_skl8,8,Скрипник Олексій Олексійович,Олексій,Олексійович,Скрипник,О.О.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 3/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",3,"освіта вища,<br>генеральний директор,<br>ТзОВ ""Елекс"",<br>безпартійний,<br>проживає в селі Наварія Пустомитівського району Львівської області,<br>судимість відсутня,<br>включений до виборчого списку під № 3.",http://itd.rada.gov.ua/mps/info/expage/18004/9,http://static.rada.gov.ua/dep_img8/sp3.jpg,sp3,1,08.03.1964,Вища,
18051,366,mp-rp19_skl8,8,Скуратовський Сергій Іванович,Сергій,Іванович,Скуратовський,С.І.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Радикальна Партія Олега Ляшка /№ у списку - 19/",,,,Радикальна Партія Олега Ляшка,206,Радикальна Партія Олега Ляшка,19,"освіта вища,<br>директор,<br>ПП ""ГРІН-ГРЕЙ"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 19.",http://itd.rada.gov.ua/mps/info/expage/18051/9,http://static.rada.gov.ua/dep_img8/rp19.jpg,rp19,1,04.02.1971,Вища,
18012,308,mp-sp13_skl8,8,Соболєв Єгор Вікторович,Єгор,Вікторович,Соболєв,Є.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 13/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",13,"освіта загальна середня,<br>консультант із суспільно-політичних питань,<br>Політична партія ""Воля"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 13.",http://itd.rada.gov.ua/mps/info/expage/18012/9,http://static.rada.gov.ua/dep_img8/sp13.jpg,sp13,1,26.02.1977,Середня загальна,
386,373,mp-but4_skl8,8,Соболєв Сергій Владиславович,Сергій,Владиславович,Соболєв,С.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 4/",,,,"політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",4,"освіта вища,<br>народний депутат України,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в селі Нові Безрадичі Обухівського району Київської області,<br>судимість відсутня,<br>включений до виборчого списку під № 4.",http://itd.rada.gov.ua/mps/info/expage/386/9,http://static.rada.gov.ua/dep_img8/but4.jpg,but4,1,05.09.1961,Вища,
